carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
17962,11,238,891,7.71,5,1,1.0,0,5,779412.0,2.0,2013.0,2.0,13.0,1,3.8956903508072482,2.990719731730447,3.0,2021,3,28,2014,6,1,2014,7,3,0.0
17963,11,238,891,5.92,2,19,2.0,1,5,779412.0,2.0,2013.0,2.0,13.0,1,3.8956903508072482,2.990719731730447,3.0,2021,4,10,2014,4,1,2014,5,15,0.0
18049,8,262,4082,5.34,1,4,1.0,0,5,779412.0,2.0,2017.0,1.4,31.0,1,3.0440461338325417,2.5400259490090797,3.0,2020,4,18,2017,1,1,2017,6,13,0.0
18178,12,92,4112,7.98,2,1,1.0,0,5,779415.0,2.0,2015.0,2.0,11.0,1,3.0763901765714454,2.6741486494265287,3.0,2021,2,27,2015,6,1,2016,3,14,0.0
18274,3,133,1298,8.27,1,6,2.0,1,5,779416.0,2.0,2013.0,1.5,3.0,1,2.9947317732204075,2.1610215286722587,3.0,2021,1,15,2014,3,1,2014,8,28,0.0
18276,3,133,1298,5.92,5,19,1.0,0,5,779416.0,2.0,2013.0,1.5,3.0,1,2.9947317732204075,2.238579763018133,3.0,2021,2,24,2014,11,1,2016,1,4,0.0
18357,61,232,686,4.3,1,1,1.0,0,5,779412.0,1.0,2017.0,2.0,31.0,1,2.8507065015037334,2.4849066497880004,3.0,2020,12,18,2018,4,1,2018,12,14,0.0
18397,20,95,4143,12.61,2,7,2.0,0,5,779412.0,2.0,2012.0,3.0,15.0,1,4.091005660956586,2.826129489167811,3.0,2020,10,31,2012,4,1,2012,7,18,0.0
18506,2,498,4167,6.75,2,1,1.0,0,7,779412.0,2.0,2018.0,3.5,3.0,1,4.405498990859024,4.392966574712216,3.0,2020,4,22,2017,9,1,2018,2,2,2.0
18524,8,208,4161,11.0,10,1,2.0,0,5,779412.0,2.0,2010.0,2.0,23.0,1,3.201933104137889,2.174751721484161,3.0,2021,5,16,2011,3,1,2011,7,7,0.0
18641,109,887,4196,13.94,2,19,1.0,0,5,779417.0,3.0,2015.0,3.0,13.0,1,4.963893031544124,4.07753744390572,3.0,2020,10,10,2014,6,1,2015,4,1,2.0
18642,11,63,4197,5.3,5,19,1.0,0,5,779412.0,2.0,2017.0,2.0,31.0,1,3.4333418349887226,3.0349529867072724,3.0,2020,8,18,2017,5,1,2017,7,13,0.0
18680,8,101,4202,0.79,2,1,1.0,0,5,779412.0,2.0,2019.0,2.0,31.0,1,3.2351427973320726,3.0204248861443626,3.0,2020,3,17,2018,11,1,2019,2,14,0.0
18684,2,82,4201,3.03,4,5,1.0,1,5,779412.0,2.0,2018.0,2.0,3.0,1,3.0717669598299886,2.995232148512309,3.0,2020,5,24,2019,1,1,2019,1,14,0.0
18712,109,882,4205,4.73,3,10,1.0,1,5,779417.0,3.0,2014.0,3.0,13.0,1,4.508659285607248,3.929862923556477,3.0,2020,4,29,2015,6,1,2016,2,1,1.0
18778,11,15,4215,6.69,2,18,3.0,1,5,779412.0,2.0,2017.0,1.8,31.0,1,3.7584055167625467,3.3250360206965914,3.0,2020,10,11,2017,1,1,2017,3,31,1.0
18787,11,15,4215,4.03,2,1,1.0,3,5,779412.0,2.0,2017.0,1.8,31.0,1,3.7584055167625467,3.3250360206965914,3.0,2021,1,7,2017,1,1,2017,1,23,1.0
18826,23,793,4223,8.56,6,1,1.0,0,5,779419.0,2.0,2015.0,2.0,3.0,1,2.8724340572094973,2.0794415416798357,3.0,2020,4,16,2015,1,1,2015,2,6,0.0
18857,8,11,4230,1.27,2,18,4.0,0,5,779412.0,2.0,2020.0,2.0,31.0,1,3.126321843257593,2.96424160646262,3.0,2020,10,20,2020,1,1,2020,6,2,0.0
18888,11,205,4236,5.6,4,1,1.0,1,5,779412.0,2.0,2017.0,2.0,7.0,1,3.3645333972905638,2.760009940032921,3.0,2021,3,29,2017,2,1,2017,12,19,0.0
18982,2,82,4249,0.84,5,17,4.0,0,5,779415.0,2.0,2019.0,2.0,30.0,1,3.043569602968151,2.9590682891823996,3.0,2021,5,14,2020,1,1,2020,3,31,0.0
19030,4,497,4255,6.42,1,1,1.0,1,5,779411.0,3.0,2014.0,1.6,3.0,1,3.353406717825807,2.7343675094195836,3.0,2020,11,3,2014,6,1,2014,8,22,0.0
19096,30,603,4270,2.71,3,3,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7300213974451113,3.1135153092103742,3.0,2020,3,26,2017,6,1,2017,8,1,0.0
19124,30,603,4270,6.6,6,4,1.0,1,5,779418.0,2.0,2017.0,2.0,13.0,1,3.7300213974451113,3.090132948975475,3.0,2021,6,20,2017,9,1,2017,11,21,0.0
19208,17,480,4303,2.5,1,19,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,3.09058780456667,2.2192034840549946,3.0,2020,9,17,2018,8,1,2018,10,9,0.0
19323,11,445,4316,7.85,2,1,2.0,1,5,779412.0,3.0,2013.0,3.0,13.0,1,4.420044701861403,3.3700506526653187,3.0,2020,11,6,2013,2,1,2013,7,2,1.0
19338,34,76,4319,3.39,1,5,1.0,0,5,779413.0,1.0,2015.0,1.6,12.0,1,2.1849270495258133,1.3029127521808397,3.0,2021,7,4,2015,11,1,2016,1,13,0.0
19377,32,418,4321,7.57,9,1,2.0,0,4,779415.0,3.0,2011.0,1.3,4.0,1,2.8213788864092133,2.2823823856765264,3.0,2021,2,26,2010,9,1,2010,11,26,0.0
19416,23,56,81,2.89,1,1,1.0,0,5,779419.0,2.0,2017.0,1.8,3.0,1,2.8320361808832013,2.424802725718295,3.0,2021,4,10,2018,3,1,2018,8,17,0.0
19433,48,742,4329,9.07,7,4,1.0,1,5,779414.0,2.0,2015.0,1.8,3.0,1,3.5720646995221013,2.4706386779902956,3.0,2021,4,30,2015,12,1,2016,9,5,0.0
19510,29,325,4365,1.83,1,28,1.0,0,5,779413.0,1.0,2019.0,1.5,6.0,1,2.1150499691472033,1.682688374173693,3.0,2020,12,31,2018,9,1,2019,1,4,0.0
19527,16,290,528,18.77,5,15,3.0,0,5,779415.0,2.0,2007.0,2.0,21.0,1,2.9947317732204075,1.3609765531356006,3.0,2020,3,30,2008,1,1,2008,2,1,0.0
19759,23,35,471,4.92,6,1,1.0,0,5,779419.0,2.0,2015.0,1.6,31.0,1,2.9439125248241944,2.3960754360813845,3.0,2020,11,2,2016,12,1,2016,12,16,0.0
19794,6,6,4398,2.42,5,5,1.0,0,5,779412.0,2.0,2018.0,1.4,2.0,1,2.4501426573516603,2.0769384114617173,3.0,2020,5,13,2018,9,1,2018,10,25,0.0
19993,33,120,4424,13.12,6,24,2.0,2,5,779414.0,2.0,2011.0,2.0,6.0,1,2.63834278867739,1.2669476034873244,3.0,2020,9,27,2011,9,1,2011,11,25,0.0
20077,12,275,4441,5.31,1,14,1.0,0,7,779415.0,2.0,2015.0,2.4,11.0,1,3.2573270112424533,3.0252910757955354,3.0,2020,8,27,2016,11,1,2017,1,13,0.0
20235,12,53,4469,6.41,2,7,2.0,1,5,779415.0,2.0,2012.0,2.0,22.0,1,3.125882958019036,2.3960754360813845,3.0,2020,12,12,2012,6,1,2012,8,20,0.0
20241,32,123,4471,8.63,3,7,1.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,1.7209792871670078,1.0224509277025458,3.0,2021,1,5,2014,11,1,2015,4,14,0.0
20252,32,123,4471,0.06,3,1,1.0,1,5,779415.0,2.0,2013.0,1.0,6.0,1,1.7209792871670078,1.5040773967762742,3.0,2020,11,2,2017,9,1,2018,1,3,0.0
20257,32,123,4471,5.51,1,5,1.0,0,5,779415.0,2.0,2013.0,1.0,6.0,1,1.7209792871670078,1.095273387402595,3.0,2020,10,11,2015,3,1,2015,7,31,0.0
20269,5,73,527,5.34,6,17,1.0,0,5,779416.0,2.0,2015.0,1.5,31.0,1,3.202339856228101,2.379546134130174,3.0,2020,12,3,2015,7,1,2015,10,13,0.0
20302,3,426,4467,5.91,5,1,1.0,1,7,779416.0,3.0,2016.0,3.5,3.0,1,4.174079530240954,3.126760535960395,3.0,2021,1,31,2015,7,1,2016,6,20,0.0
20335,12,21,4486,2.3,1,5,1.0,1,5,779412.0,2.0,2018.0,1.5,11.0,1,2.217027204632399,2.028148247292285,3.0,2020,8,12,2018,11,1,2018,12,7,0.0
20465,20,911,4523,1.56,1,1,1.0,3,5,779412.0,2.0,2017.0,2.0,31.0,1,4.074141854904581,3.6375861597263857,3.0,2020,11,19,2018,3,1,2018,12,3,1.0
20466,30,912,4524,0.57,1,9,4.0,0,5,779412.0,2.0,2021.0,2.0,13.0,1,3.5967641652061304,3.2809112157876537,3.0,2021,5,11,2020,6,1,2020,9,10,1.0
20511,18,243,4534,23.2,2,1,2.0,0,7,779412.0,3.0,2011.0,3.0,13.0,1,4.620058798481842,3.038791763014438,3.0,2021,7,27,2010,9,1,2010,11,24,0.0
20704,47,436,4551,8.97,5,1,2.0,0,5,779414.0,2.0,2010.0,2.3,3.0,1,3.0996417369445024,1.7191887763932197,3.0,2020,9,25,2010,7,1,2010,11,4,0.0
20836,12,71,4541,7.5,1,1,2.0,1,5,779415.0,2.0,2009.0,1.8,22.0,1,2.7713379403381286,1.8946168546677629,3.0,2020,5,2,2011,3,1,2011,3,21,0.0
20843,60,746,4568,9.34,5,17,3.0,1,5,779415.0,3.0,2006.0,3.2,21.0,1,3.784189633918261,1.9242486522741338,3.0,2020,12,10,2006,7,1,2007,4,26,0.0
20881,8,262,4576,1.97,1,1,1.0,0,5,779412.0,2.0,2019.0,1.4,16.0,1,3.029650491757452,2.6741486494265287,3.0,2021,2,25,2018,7,1,2019,1,9,0.0
21275,28,442,4654,15.01,2,3,2.0,2,5,779419.0,2.0,2007.0,2.0,17.0,1,2.96424160646262,1.2178757094949273,3.0,2021,3,25,2007,10,1,2008,2,2,0.0
21289,38,278,590,12.73,1,17,1.0,0,5,779421.0,2.0,2017.0,1.6,3.0,1,2.7843937676895436,1.9851308622085946,3.0,2020,7,11,2016,8,1,2016,9,13,0.0
21319,35,500,4667,2.22,1,14,1.0,0,5,779412.0,2.0,2017.0,2.0,12.0,1,2.5478814489493886,1.8991179875485542,3.0,2020,10,13,2016,12,1,2017,6,29,0.0
21410,23,55,63,7.65,1,1,1.0,0,5,779419.0,2.0,2017.0,1.6,3.0,1,2.56340200708602,2.066862759472976,3.0,2021,7,18,2017,1,1,2017,3,3,0.0
21433,23,55,63,3.78,1,14,1.0,0,5,779419.0,2.0,2016.0,1.6,3.0,1,2.563409711275944,2.0731719286662407,3.0,2021,3,25,2017,10,1,2017,12,27,0.0
21457,37,367,4689,1.43,3,1,1.0,0,7,779412.0,2.0,2020.0,1.5,32.0,1,2.321406847234633,1.8870696490323797,3.0,2020,11,17,2019,8,1,2019,10,10,0.0
21532,47,280,4692,18.49,4,5,3.0,1,5,779414.0,2.0,2006.0,2.0,17.0,1,2.9486406660201405,0.6312717768418579,3.0,2021,1,6,2006,6,1,2006,8,1,0.0
21544,3,133,4704,4.11,1,19,1.0,0,5,779416.0,2.0,2017.0,2.0,3.0,1,3.283914221047423,2.653241964607215,3.0,2020,7,24,2016,9,1,2017,7,19,0.0
21617,18,136,4730,8.51,5,7,2.0,0,5,779412.0,2.0,2012.0,2.0,3.0,1,3.493472657771326,2.4664031782234406,3.0,2020,6,23,2012,6,1,2012,7,11,0.0
21657,5,159,1344,4.63,4,1,2.0,0,5,779416.0,2.0,2012.0,1.6,3.0,1,2.7893229212309465,1.6486586255873816,3.0,2020,5,27,2011,11,1,2012,2,16,0.0
21903,8,14,4773,7.23,1,1,1.0,1,5,779412.0,2.0,2017.0,1.4,31.0,1,2.837908188360424,2.3005730702330918,3.0,2020,12,7,2017,5,1,2017,8,17,0.0
22022,12,304,4788,0.46,1,1,4.0,1,5,779412.0,2.0,2020.0,2.0,19.0,1,3.525772116243786,3.520460802488973,3.0,2020,11,19,2020,5,1,2020,5,27,1.0
22025,2,2,4789,0.03,1,15,4.0,0,5,779412.0,2.0,2021.0,1.2,30.0,1,2.6232182655855123,2.5494451709255714,3.0,2020,11,9,2020,7,1,2020,8,26,0.0
22075,84,422,4807,9.53,1,4,2.0,1,7,779413.0,1.0,2017.0,1.5,3.0,1,2.39698576841553,1.7544036826842861,3.0,2020,11,11,2016,12,1,2017,1,9,0.0
22091,2,187,1005,11.91,4,17,2.0,1,5,779415.0,2.0,2013.0,2.5,3.0,1,3.26880819361641,2.5556757206762075,3.0,2020,6,15,2013,11,1,2013,11,29,0.0
22423,20,153,538,10.35,1,19,2.0,0,5,779412.0,3.0,2012.0,1.6,7.0,1,3.490428515390098,2.3683728335320486,3.0,2021,2,25,2012,10,1,2013,4,11,0.0
22448,11,861,4852,4.8,1,1,1.0,0,4,779412.0,3.0,2013.0,3.0,31.0,1,4.416428061391214,3.5234150143864045,3.0,2020,6,19,2013,5,1,2014,9,10,1.0
22468,9,9,4839,3.02,1,9,1.0,0,5,779413.0,1.0,2018.0,1.5,7.0,1,2.2082744135228043,2.0541237336955462,3.0,2021,5,20,2017,12,1,2018,3,27,0.0
22477,15,22,4848,8.42,6,5,1.0,0,5,779413.0,1.0,2015.0,1.3,31.0,1,2.7523860149222616,1.9712993830601329,3.0,2020,7,28,2015,11,1,2016,1,22,0.0
22591,71,279,4887,1.37,7,1,4.0,0,5,779413.0,1.0,2019.0,2.0,13.0,1,3.1730412885244013,3.0819099697950434,3.0,2021,4,17,2020,6,1,2020,9,23,0.0
23007,18,441,4927,6.5,1,1,2.0,0,5,779412.0,3.0,2012.0,2.0,3.0,1,3.629660094453965,2.509599262378372,3.0,2020,5,19,2012,6,1,2012,9,28,0.0
23025,18,175,1112,9.47,5,4,1.0,0,5,779412.0,2.0,2017.0,2.0,13.0,1,3.8640924716705958,3.295836866004329,3.0,2020,7,9,2016,10,1,2016,11,3,1.0
23051,18,33,4952,3.64,5,13,1.0,0,5,779412.0,2.0,2018.0,1.5,13.0,1,3.4651107074058083,3.104586678466073,3.0,2020,6,17,2017,10,1,2018,9,30,0.0
23088,45,131,4950,15.13,2,4,3.0,1,5,779415.0,3.0,2006.0,3.5,3.0,1,4.063885354737392,2.3869262414277967,3.0,2020,7,13,2008,5,1,2008,7,9,0.0
23246,23,432,4984,6.12,2,1,2.0,0,5,779419.0,2.0,2009.0,2.0,17.0,1,2.911263116927541,1.7369512327330598,3.0,2021,2,3,2011,12,1,2012,2,22,0.0
23338,45,131,4995,13.02,2,34,2.0,3,5,779415.0,3.0,2010.0,3.5,3.0,1,4.107589788972121,2.4423470353692043,3.0,2020,4,16,2008,9,1,2009,1,7,0.0
23345,5,5,4999,11.5,2,1,1.0,1,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4501426573516603,1.5454325824581878,3.0,2021,6,10,2015,8,1,2015,10,22,0.0
23570,23,156,5034,5.54,1,8,1.0,1,5,779419.0,2.0,2016.0,1.4,4.0,1,2.2710944259026746,1.7369512327330598,3.0,2020,7,24,2016,5,1,2016,6,22,0.0
23828,19,26,5070,0.58,3,1,4.0,0,5,779412.0,2.0,2019.0,2.0,14.0,1,2.4997952622817508,2.424802725718295,3.0,2020,8,11,2020,5,1,2020,5,15,0.0
24110,30,803,5097,7.48,4,1,2.0,0,5,779418.0,3.0,2013.0,2.0,3.0,1,3.433664571799657,2.2512917986064953,3.0,2020,5,24,2012,10,1,2013,1,28,0.0
24160,20,127,929,7.15,1,1,1.0,0,5,779412.0,2.0,2016.0,1.6,15.0,1,3.5139306516493947,3.0819099697950434,3.0,2020,6,20,2017,1,1,2017,4,1,0.0
24219,12,21,907,2.96,1,1,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.217027204632399,2.028148247292285,3.0,2020,3,9,2016,9,1,2016,9,26,0.0
24226,18,510,5108,9.42,5,1,1.0,1,5,779412.0,3.0,2017.0,2.0,13.0,1,4.508659285607248,3.9080149840306073,3.0,2021,3,6,2016,11,1,2017,1,19,1.0
24244,12,92,304,12.69,5,17,2.0,1,5,779412.0,2.0,2008.0,2.0,22.0,1,3.043569602968151,1.8718021769015913,3.0,2020,7,12,2008,2,1,2009,1,6,0.0
24247,12,92,304,14.18,2,17,3.0,1,5,779412.0,2.0,2008.0,2.0,22.0,1,3.043569602968151,1.840549633397487,3.0,2020,9,7,2008,10,1,2008,11,5,0.0
24261,33,120,5110,9.12,4,7,2.0,1,5,779414.0,2.0,2010.0,1.6,17.0,1,2.7593768282675506,1.2178757094949273,3.0,2021,2,4,2010,4,1,2010,4,29,0.0
24352,55,719,5126,5.65,1,1,1.0,1,7,779415.0,3.0,2014.0,2.5,20.0,2,4.139955073474153,3.2950958507796098,3.0,2020,8,19,2015,3,1,2015,5,19,1.0
24382,8,108,5115,5.28,6,17,1.0,0,5,779412.0,2.0,2018.0,2.0,7.0,1,3.1518809560439225,2.760009940032921,3.0,2021,6,19,2018,3,1,2019,1,24,0.0
24386,8,108,5115,5.28,6,17,1.0,1,5,779412.0,2.0,2018.0,2.0,7.0,1,3.1518809560439225,2.7536607123542622,3.0,2021,5,8,2018,3,1,2019,1,24,0.0
24570,12,99,218,2.11,1,1,1.0,0,5,779415.0,2.0,2015.0,1.8,11.0,1,2.8495497633759097,2.474856313934499,3.0,2020,5,12,2016,6,1,2016,7,5,0.0
24622,17,147,5168,3.38,2,14,2.0,0,5,779413.0,1.0,2012.0,1.5,32.0,1,2.39698576841553,1.430311246536665,3.0,2020,5,15,2013,11,1,2013,12,10,0.0
24685,2,285,5160,10.38,1,17,2.0,1,5,779415.0,2.0,2010.0,2.5,3.0,1,3.177220149599368,2.468099531471619,3.0,2020,12,13,2011,9,1,2012,6,20,0.0
24737,20,911,5177,5.48,1,1,1.0,1,5,779412.0,3.0,2015.0,2.0,31.0,1,4.074141854904581,3.250374491927572,3.0,2020,8,9,2014,10,1,2015,5,18,0.0
24741,44,170,5178,9.03,1,17,2.0,0,5,779416.0,3.0,2014.0,2.0,3.0,1,3.2304090606818736,2.1162555148025524,3.0,2021,4,26,2014,1,1,2014,7,24,0.0
24751,8,101,5181,8.63,5,1,2.0,1,5,779412.0,2.0,2011.0,1.8,23.0,1,3.164630810015805,1.824549292051046,3.0,2021,2,4,2010,8,1,2010,9,20,0.0
24772,12,21,5190,2.08,1,1,1.0,1,5,779415.0,2.0,2016.0,1.5,6.0,1,2.1258479144939915,1.916922612182061,3.0,2020,9,30,2016,8,1,2016,9,14,0.0
24784,7,964,5192,20.95,2,17,3.0,2,5,779415.0,3.0,2004.0,3.0,4.0,1,3.520460802488973,1.33500106673234,3.0,2020,12,21,2005,12,1,2006,1,26,0.0
24825,18,175,306,9.31,5,1,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.2386784521643803,3.0,2021,3,1,2015,3,1,2015,4,14,0.0
24862,18,175,306,7.3,1,1,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.327909585892323,3.0,2020,12,7,2015,8,1,2015,11,13,1.0
24916,18,175,306,5.88,1,1,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.3250360206965914,3.0,2021,1,31,2015,3,1,2015,6,15,1.0
24948,18,175,306,6.45,1,8,1.0,1,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.342861804649192,3.0,2020,5,25,2016,4,1,2016,8,16,1.0
24968,18,175,306,9.69,6,17,2.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,3.931041011263908,3.164630810015805,3.0,2021,7,24,2014,3,1,2014,3,28,0.0
25054,7,419,1076,3.0,1,3,1.0,0,7,779415.0,3.0,2018.0,4.0,15.0,1,4.141546163706395,3.803992261214441,3.0,2021,4,10,2017,10,1,2018,6,25,1.0
25163,2,230,5237,7.09,2,9,2.0,0,5,779415.0,2.0,2012.0,2.5,3.0,1,3.554776469590456,3.091042453358316,3.0,2021,3,4,2014,5,1,2014,12,1,0.0
25180,80,346,5240,3.62,2,1,1.0,1,7,779412.0,2.0,2017.0,3.5,3.0,1,4.603969465411573,4.107589788972121,3.0,2020,10,15,2017,5,1,2017,9,26,2.0
25183,18,520,5243,3.7,2,17,4.0,0,5,779412.0,2.0,2020.0,2.0,13.0,2,4.001680877358681,3.708682081410116,3.0,2020,11,19,2019,7,1,2020,1,6,1.0
25188,17,843,5247,1.64,1,17,1.0,1,5,779412.0,2.0,2019.0,1.5,32.0,2,2.9801108926510342,2.556451816951096,3.0,2020,10,27,2019,2,1,2019,4,15,0.0
25190,14,221,5248,3.97,1,1,1.0,1,5,779412.0,2.0,2015.0,2.0,3.0,1,2.563409711275944,1.7884205679625405,3.0,2021,7,18,2015,4,1,2015,5,6,0.0
25194,17,843,5246,1.8,1,19,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,3.2422016501716975,2.3398808777377424,3.0,2020,8,15,2017,7,1,2017,11,9,0.0
25196,17,843,5246,3.24,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,3.2422016501716975,2.302585092994046,3.0,2020,9,21,2018,1,1,2018,2,11,0.0
25206,23,77,5252,5.88,2,1,1.0,0,7,779419.0,3.0,2013.0,2.0,3.0,1,3.471345141564237,2.468099531471619,3.0,2020,4,16,2014,3,1,2014,3,28,0.0
25337,8,135,5274,3.26,7,1,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,2.5249283241374862,2.194999882314108,3.0,2021,3,21,2018,4,1,2018,7,23,0.0
25431,17,169,5295,2.98,3,17,1.0,0,7,779412.0,2.0,2017.0,1.5,32.0,1,2.4840729690394228,2.0918640616783932,3.0,2020,4,22,2018,9,1,2018,10,30,0.0
25473,74,288,5298,5.81,3,17,1.0,0,5,779413.0,1.0,2015.0,2.0,13.0,1,2.7587433154177283,1.8373699804801074,3.0,2020,5,25,2015,12,1,2016,1,18,0.0
25520,16,23,5308,4.19,4,15,1.0,0,5,779415.0,2.0,2015.0,2.5,3.0,1,3.1170645587215158,2.731115474033206,3.0,2020,10,26,2016,5,1,2018,4,9,0.0
25537,55,577,5311,11.26,6,1,2.0,1,5,779415.0,3.0,2011.0,3.5,15.0,1,4.421247347827163,2.917770732084279,3.0,2020,6,13,2010,9,1,2010,12,10,0.0
25573,44,124,5321,6.66,5,1,1.0,0,5,779416.0,2.0,2016.0,1.4,31.0,1,2.8724340572094973,2.194999882314108,3.0,2020,10,6,2016,8,1,2017,1,22,0.0
25583,9,151,5323,2.36,1,3,1.0,0,5,779413.0,1.0,2016.0,1.5,28.0,1,2.162172939277301,1.6094379124341003,3.0,2020,6,25,2016,10,1,2017,1,18,0.0
25597,42,396,947,8.12,8,3,1.0,1,5,779412.0,2.0,2014.0,2.0,31.0,1,4.039536325727106,3.551913599040779,3.0,2020,8,31,2014,11,1,2015,2,9,1.0
25699,12,92,5330,8.08,1,3,1.0,0,5,779415.0,2.0,2014.0,2.4,11.0,1,3.177220149599368,2.6803363625346943,3.0,2020,7,16,2014,5,1,2015,2,16,0.0
25701,12,92,5330,6.58,2,1,2.0,0,5,779415.0,2.0,2014.0,2.4,11.0,1,3.177220149599368,2.649714624089247,3.0,2020,8,24,2014,6,1,2014,9,11,0.0
25720,12,92,5330,5.36,2,1,1.0,0,5,779415.0,2.0,2014.0,2.4,11.0,1,3.177220149599368,2.5416019934645457,3.0,2021,5,14,2013,10,1,2013,12,25,0.0
25734,11,15,5333,11.1,2,18,2.0,3,5,779412.0,2.0,2010.0,2.4,20.0,1,3.787592927049969,2.174751721484161,3.0,2021,1,31,2010,9,1,2010,10,29,0.0
25794,33,119,5343,8.7,2,15,2.0,0,5,779414.0,2.0,2012.0,1.6,17.0,1,2.516889695641051,1.4539530095937052,3.0,2020,10,24,2012,3,1,2012,4,10,0.0
25842,12,71,5347,2.91,1,17,1.0,0,5,779415.0,2.0,2016.0,1.0,11.0,1,2.6239436918052106,2.377692565480851,3.0,2020,9,15,2017,11,1,2018,1,12,0.0
25877,13,18,5362,6.39,1,8,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4840729690394228,1.8213182714695995,3.0,2020,7,20,2015,1,1,2015,4,16,0.0
25895,13,18,5362,5.15,1,4,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4840729690394228,1.7884205679625405,3.0,2020,7,11,2015,2,1,2015,3,4,0.0
26010,18,638,5380,2.7,1,1,1.0,0,4,779412.0,2.0,2016.0,2.0,13.0,1,4.127134385045092,3.5496173867804286,3.0,2020,7,8,2016,5,1,2017,1,12,1.0
26047,18,136,5395,7.15,1,1,1.0,0,5,779412.0,2.0,2013.0,2.0,3.0,1,3.505557396986398,2.5257286443082556,3.0,2020,12,10,2014,1,1,2014,3,5,0.0
26111,6,353,5384,6.51,6,7,2.0,0,5,779413.0,1.0,2013.0,1.5,6.0,1,2.064327903869788,0.9555114450274363,3.0,2020,7,29,2013,3,1,2013,4,28,0.0
26277,5,31,5415,7.87,5,18,1.0,0,7,779416.0,2.0,2017.0,2.5,3.0,1,3.177637076851603,2.8707357833793057,3.0,2020,11,8,2017,6,1,2017,7,17,0.0
26319,5,31,5415,7.16,1,3,1.0,0,7,779416.0,2.0,2017.0,2.5,3.0,1,3.177637076851603,2.9069010598473755,3.0,2020,9,5,2017,3,1,2017,7,7,0.0
26330,2,2,5431,2.34,1,3,1.0,0,5,779415.0,2.0,2017.0,1.6,2.0,1,2.5321082512722946,2.302585092994046,3.0,2020,6,7,2018,4,1,2018,4,25,0.0
26412,20,95,5451,6.85,1,14,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,3.86702563949741,3.3061538329752613,3.0,2020,8,22,2015,8,1,2016,1,15,1.0
26537,11,15,5471,7.37,2,3,2.0,1,5,779412.0,2.0,2015.0,2.0,2.0,1,3.709172157381699,3.1441522786722644,3.0,2020,8,4,2015,11,1,2016,1,12,0.0
26610,17,491,5481,3.43,1,17,1.0,0,5,779412.0,2.0,2018.0,1.5,32.0,2,2.8148097376737438,2.4159137783010487,3.0,2020,9,24,2018,12,1,2019,1,25,0.0
26692,9,111,5497,1.51,1,1,1.0,0,5,779413.0,1.0,2017.0,1.5,3.0,1,2.578700529074361,2.0769384114617173,3.0,2020,9,4,2017,1,1,2017,1,22,0.0
26763,7,113,1058,5.19,1,1,1.0,0,5,779415.0,2.0,2018.0,1.6,11.0,1,2.6932749155200555,2.2300144001592104,3.0,2020,8,12,2018,3,1,2018,4,25,0.0
26773,7,113,1058,9.2,1,1,1.0,1,5,779415.0,2.0,2018.0,1.6,11.0,1,2.6932749155200555,2.2512917986064953,3.0,2021,7,20,2018,4,1,2018,5,7,0.0
26888,73,287,5530,1.39,2,1,4.0,0,5,779412.0,2.0,2020.0,1.5,7.0,1,2.7650604558189897,2.580216829592325,3.0,2021,1,30,2020,7,1,2020,8,6,0.0
26961,20,95,5533,7.53,2,1,1.0,0,5,779412.0,2.0,2015.0,2.0,15.0,1,3.7819143200811256,3.1986731175506815,3.0,2020,4,27,2016,4,1,2016,5,17,0.0
26992,7,166,5553,5.86,2,1,1.0,1,5,779412.0,2.0,2018.0,2.0,11.0,1,2.9796028916241073,2.6864860231863696,3.0,2020,11,7,2018,4,1,2018,8,29,0.0
27010,5,159,5562,8.47,1,7,2.0,0,5,779416.0,2.0,2013.0,1.6,3.0,1,2.758109400974947,1.6770965609079151,3.0,2020,8,27,2013,12,1,2014,1,10,0.0
27105,18,33,5572,8.31,1,7,2.0,0,5,779412.0,2.0,2013.0,1.6,13.0,1,3.3775875160230218,2.624668592163159,3.0,2021,6,17,2013,9,1,2013,10,15,0.0
