carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
62250,109,882,10971,4.55,4,1,1.0,1,5,779417.0,3.0,2017.0,3.0,13.0,1,4.562784469491653,4.039536325727106,6.0,2021,2,23,2016,8,1,2016,11,21,2.0
62307,44,181,10982,6.16,2,3,1.0,1,5,779416.0,3.0,2015.0,3.0,21.0,1,3.849083205654272,3.5234150143864045,6.0,2020,4,12,2016,8,1,2017,2,7,1.0
62494,23,77,11017,5.22,1,7,1.0,0,7,779419.0,2.0,2017.0,2.0,3.0,1,3.2180755046974316,2.6304489550786583,6.0,2020,9,4,2018,5,1,2018,7,19,0.0
62691,74,288,11046,2.91,1,14,1.0,1,5,779413.0,1.0,2016.0,2.0,13.0,1,2.7067159780890733,1.9286186519452522,6.0,2021,5,4,2016,12,1,2018,1,10,0.0
62878,16,290,11083,10.42,5,17,3.0,1,5,779415.0,2.0,2006.0,2.3,21.0,1,3.2457124788217606,1.8687205103641833,6.0,2020,11,21,2006,12,1,2007,3,20,0.0
63020,2,34,1001,11.89,2,1,2.0,0,5,779415.0,2.0,2012.0,2.7,3.0,1,3.2534704696327,2.760009940032921,6.0,2020,8,30,2012,12,1,2013,1,5,0.0
63143,20,95,11120,4.91,2,35,1.0,1,5,779412.0,2.0,2019.0,2.0,19.0,1,3.8624125048748117,3.7612001156935624,6.0,2020,7,23,2018,10,1,2019,1,15,1.0
63165,7,166,11117,13.87,5,7,3.0,2,5,779415.0,2.0,2006.0,2.3,4.0,1,3.1346242724206097,1.4469189829363254,6.0,2020,5,30,2007,1,1,2007,1,12,0.0
63224,18,243,11136,4.27,2,1,1.0,0,5,779412.0,3.0,2019.0,3.0,13.0,1,4.343675543289958,4.314817884980432,6.0,2021,4,28,2018,10,1,2019,2,18,2.0
63570,7,57,1084,12.13,5,17,1.0,0,5,779412.0,2.0,2014.0,2.0,20.0,1,3.0291670496402285,2.4042387467205457,6.0,2020,7,26,2014,8,1,2014,9,12,0.0
63585,7,57,1084,4.85,1,4,1.0,1,5,779412.0,2.0,2014.0,2.0,20.0,1,3.0291670496402285,2.658859956911438,6.0,2020,7,19,2016,8,1,2017,1,20,0.0
63822,2,34,1318,7.87,1,1,1.0,1,7,779415.0,2.0,2015.0,2.0,3.0,1,3.528710701961115,3.2308043957334744,6.0,2020,8,16,2015,8,1,2015,9,2,0.0
64815,11,861,11372,7.44,3,92,1.0,1,4,779412.0,3.0,2016.0,3.0,31.0,1,4.416428061391214,3.6000482404073204,6.0,2020,4,30,2016,1,1,2016,1,7,1.0
65376,12,380,11452,3.2,1,2,1.0,0,5,779415.0,2.0,2017.0,1.5,11.0,1,2.3589654264301534,2.1138429683971687,6.0,2020,3,20,2018,4,1,2018,6,28,0.0
65397,8,208,11458,2.05,1,3,1.0,0,5,779412.0,2.0,2017.0,1.4,31.0,1,2.8859174075467844,2.6741486494265287,6.0,2020,5,9,2019,1,1,2019,3,26,0.0
65651,18,175,11508,8.91,6,22,1.0,0,5,779412.0,2.0,2018.0,2.0,13.0,1,3.8284239815518326,3.5496173867804286,6.0,2020,7,10,2017,6,1,2017,11,23,1.0
65820,20,127,11520,6.94,1,19,1.0,0,5,779412.0,2.0,2016.0,2.0,15.0,1,3.4806245152934774,3.1170601300137464,6.0,2020,7,3,2015,12,1,2016,1,8,0.0
66212,18,819,11582,1.93,1,4,1.0,0,5,779412.0,2.0,2017.0,1.5,3.0,1,3.177220149599368,2.7713379403381286,6.0,2020,7,20,2018,5,1,2018,6,21,0.0
66295,11,238,11593,11.75,6,1,2.0,0,5,779412.0,2.0,2015.0,2.0,13.0,1,3.9037892005010426,3.164630810015805,6.0,2020,11,26,2014,12,1,2015,3,13,0.0
66396,57,1078,11619,4.85,5,13,2.0,0,5,779413.0,1.0,2012.0,1.6,6.0,1,2.2710944259026746,1.0577902941478545,6.0,2020,10,10,2013,1,1,2013,2,22,0.0
66523,20,95,11611,2.9,2,1,1.0,0,5,779412.0,2.0,2017.0,3.0,19.0,1,4.158570534521372,3.7954891891721947,6.0,2020,2,15,2016,12,1,2017,2,9,1.0
66696,8,423,1100,1.78,2,19,4.0,0,5,779412.0,2.0,2019.0,1.4,23.0,2,3.3908102887756684,2.9745086371023644,6.0,2021,7,5,2019,5,1,2019,7,13,0.0
66885,33,302,11672,12.47,1,17,2.0,1,5,779414.0,2.0,2012.0,2.0,3.0,1,2.9533465570575532,1.7884205679625405,6.0,2020,10,10,2012,10,1,2013,1,25,0.0
67822,18,33,11797,6.84,4,19,1.0,5,5,779412.0,2.0,2014.0,2.0,13.0,1,3.7584055167625467,2.917770732084279,6.0,2021,4,17,2014,4,1,2016,7,13,0.0
68106,6,91,112,4.16,1,3,1.0,0,5,779413.0,1.0,2017.0,1.8,12.0,1,2.259677591982769,1.682688374173693,6.0,2020,4,24,2016,10,1,2016,11,22,0.0
68108,12,129,1122,3.65,1,17,1.0,1,5,779415.0,2.0,2015.0,1.8,22.0,1,2.6727683869575705,2.0149030205422647,6.0,2020,7,24,2015,9,1,2016,1,22,0.0
68131,26,550,11828,10.21,1,19,2.0,0,5,779413.0,1.0,2014.0,1.5,18.0,2,3.2950958507796098,1.6486586255873816,6.0,2020,10,19,2015,4,1,2015,5,21,0.0
68167,55,730,11838,12.86,1,14,2.0,1,5,779415.0,3.0,2010.0,2.5,15.0,1,3.708682081410116,2.5257286443082556,6.0,2021,1,25,2010,9,1,2010,10,29,0.0
68450,20,255,11877,8.54,2,1,1.0,1,6,779412.0,3.0,2014.0,3.0,15.0,1,4.231203744939298,3.3877743613300146,6.0,2021,3,9,2016,1,1,2016,7,6,1.0
68476,2,82,1341,2.79,1,3,1.0,1,5,779412.0,2.0,2018.0,2.5,25.0,2,3.2180755046974316,3.0937660138253564,6.0,2020,6,16,2018,12,1,2019,1,16,0.0
69137,11,15,844,13.79,2,5,1.0,0,5,779412.0,2.0,2014.0,2.0,2.0,1,3.7371933143924867,3.0106208860477417,6.0,2021,1,31,2015,3,1,2015,5,27,0.0
69213,4,1190,11977,3.75,1,14,2.0,1,2,779411.0,3.0,2012.0,1.6,3.0,1,3.490428515390098,2.785011242238338,6.0,2020,9,5,2012,12,1,2013,3,14,0.0
69913,12,71,656,2.37,1,1,2.0,0,5,779415.0,2.0,2013.0,1.8,22.0,1,2.7067159780890733,2.194999882314108,6.0,2021,1,16,2013,12,1,2014,1,3,0.0
70167,13,222,12107,3.97,1,2,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,2.3115448343655176,1.9430489167742813,6.0,2020,3,13,2018,4,1,2018,8,28,0.0
70181,5,73,12117,6.75,8,7,1.0,0,5,779416.0,2.0,2017.0,2.0,3.0,1,3.331847303527362,2.8201877010390604,6.0,2021,4,12,2017,8,1,2018,3,28,0.0
70346,8,16,1336,11.52,4,7,2.0,0,5,779412.0,2.0,2011.0,1.6,3.0,1,2.644755350729896,1.5390154481375546,6.0,2020,12,4,2010,12,1,2011,1,18,0.0
70487,17,480,12153,10.71,1,17,1.0,0,5,779412.0,2.0,2017.0,1.5,32.0,2,2.9750192319564492,2.0149030205422647,6.0,2020,9,12,2017,9,1,2017,9,27,0.0
70504,17,480,12153,5.99,1,17,1.0,1,5,779412.0,2.0,2017.0,1.5,32.0,2,2.9750192319564492,1.9878743481543455,6.0,2020,12,27,2017,9,1,2017,10,27,0.0
70914,33,104,128,14.49,6,17,2.0,0,5,779414.0,2.0,2013.0,1.6,3.0,1,3.112181086197238,1.9286186519452522,6.0,2020,11,10,2014,1,1,2014,2,20,0.0
71510,50,180,12328,12.78,6,15,2.0,0,5,779415.0,3.0,2012.0,2.5,17.0,1,3.331489969237335,2.066862759472976,6.0,2021,4,22,2011,11,1,2012,2,9,0.0
71531,12,71,12341,4.48,1,28,1.0,1,5,779415.0,2.0,2016.0,1.8,6.0,1,2.6518325211039815,2.151762203259462,6.0,2020,7,3,2016,2,1,2016,4,20,0.0
71705,17,592,12370,2.62,1,14,1.0,0,7,779412.0,2.0,2018.0,2.0,32.0,2,3.2577118486533987,2.9112576762163314,6.0,2020,9,25,2018,7,1,2018,9,14,0.0
71758,10,52,59,2.33,1,28,1.0,0,5,779413.0,1.0,2017.0,1.5,20.0,1,2.0001277349601105,1.6448050562713916,6.0,2020,7,5,2017,2,1,2017,4,24,0.0
71869,7,113,675,9.61,1,15,1.0,0,5,779415.0,2.0,2016.0,1.6,11.0,1,2.6741486494265287,2.224623551524334,6.0,2020,7,25,2017,3,1,2017,6,9,0.0
72036,11,63,12415,12.51,3,3,2.0,1,5,779415.0,2.0,2010.0,2.0,2.0,1,3.63705970538414,2.186051276738094,6.0,2021,7,31,2009,12,1,2010,1,7,0.0
72048,18,243,12421,14.87,2,3,1.0,1,5,779412.0,3.0,2014.0,3.0,13.0,1,4.572646994282532,3.6428355156125294,6.0,2021,7,11,2015,4,1,2015,11,25,1.0
72403,8,400,12463,16.55,6,7,2.0,1,5,779412.0,3.0,2011.0,3.0,13.0,2,4.7140245909001735,3.279406324608233,6.0,2020,7,3,2011,12,1,2012,8,27,1.0
72681,18,638,12491,0.72,3,1,4.0,0,5,779412.0,3.0,2019.0,2.0,13.0,1,3.610377225958979,3.495901317131453,6.0,2021,6,15,2019,2,1,2019,7,4,1.0
73087,8,101,12566,4.49,5,1,1.0,1,5,779412.0,2.0,2017.0,2.0,7.0,1,3.2577118486533987,2.803360380906535,6.0,2021,1,24,2016,10,1,2016,11,18,0.0
73322,5,159,12607,1.01,1,7,4.0,0,5,779412.0,2.0,2021.0,1.5,3.0,1,2.6093342281630525,2.238579763018133,6.0,2020,12,13,2020,5,1,2020,6,29,0.0
73432,33,736,12620,5.93,1,4,2.0,0,5,779414.0,2.0,2014.0,1.6,6.0,1,2.248128907197987,1.2809338454620642,6.0,2020,12,18,2014,4,1,2014,4,30,0.0
73590,20,459,12629,12.15,2,1,2.0,0,5,779412.0,3.0,2010.0,3.5,15.0,1,4.508659285607248,3.0204248861443626,6.0,2021,1,12,2011,4,1,2011,9,26,0.0
73819,5,67,12672,13.68,6,4,3.0,1,5,779416.0,2.0,2010.0,2.0,3.0,1,3.062923523094314,1.6054298910365616,6.0,2021,1,12,2010,7,1,2010,9,27,0.0
