carid,brand,serial,model,mileage,color,cityId,carCode,transferCount,seatings,country,maketype,modelyear,displacement,gearbox,oiltype,newprice,price,trans_category,tradeTime_year,tradeTime_month,tradeTime_day,registerDate_year,registerDate_month,registerDate_day,licenseDate_year,licenseDate_month,licenseDate_day,car_category
30985,9,144,185,6.38,1,1,1.0,1,7,779413.0,1.0,2015.0,2.0,3.0,1,3.2573270112424533,2.7713379403381286,4.0,2021,6,14,2015,9,1,2016,8,9,0.0
31235,32,199,6215,18.04,1,5,3.0,3,5,779412.0,2.0,2007.0,1.6,4.0,1,2.5556757206762075,1.0577902941478545,4.0,2020,7,25,2007,10,1,2007,10,30,0.0
31239,11,359,6220,0.02,2,1,4.0,0,5,779412.0,2.0,2019.0,3.0,13.0,1,4.587820547652979,4.354141431184346,4.0,2020,9,11,2019,4,1,2019,11,14,2.0
31297,5,67,6231,11.62,6,14,2.0,0,5,779416.0,2.0,2013.0,1.6,3.0,1,3.09058780456667,1.8991179875485542,4.0,2021,6,27,2013,8,1,2013,10,28,0.0
31306,45,576,6232,2.17,5,1,1.0,0,5,779415.0,3.0,2017.0,2.0,11.0,1,3.632309102625542,3.3141860046725258,4.0,2021,3,11,2017,8,1,2017,10,19,1.0
31340,8,208,319,2.94,5,1,1.0,0,5,779412.0,2.0,2016.0,1.6,3.0,1,2.6665335208992764,2.2700619012884857,4.0,2020,11,14,2017,12,1,2017,12,27,0.0
31359,2,187,6247,4.35,1,35,1.0,1,5,779415.0,2.0,2016.0,2.0,2.0,1,3.0339909856710814,2.6864860231863696,4.0,2021,3,22,2016,9,1,2016,12,2,0.0
31412,44,170,6254,7.8,1,1,1.0,1,5,779416.0,3.0,2015.0,2.0,3.0,1,3.1437211512674406,2.2192034840549946,4.0,2021,3,17,2015,3,1,2015,10,23,0.0
31608,16,290,6280,12.38,8,17,2.0,2,5,779415.0,2.0,2012.0,2.0,21.0,1,2.9433857931817817,1.7884205679625405,4.0,2020,10,10,2012,8,1,2012,9,14,0.0
31643,5,31,6297,15.44,3,1,2.0,0,7,779416.0,2.0,2011.0,3.0,3.0,1,3.6838669122903918,2.509599262378372,4.0,2020,9,7,2011,7,1,2011,8,9,0.0
31938,8,135,6355,8.85,4,16,2.0,2,5,779412.0,2.0,2011.0,1.6,3.0,1,2.5006159434931803,1.6639260977181702,4.0,2020,4,13,2011,12,1,2012,2,14,0.0
32010,20,95,1288,6.05,1,1,1.0,1,5,779412.0,2.0,2015.0,2.0,15.0,1,3.7819143200811256,3.1570004211501135,4.0,2020,8,12,2015,7,1,2015,8,25,0.0
32057,8,298,6375,7.94,2,1,2.0,1,4,779412.0,3.0,2008.0,1.8,3.0,1,3.166740070447672,1.9712993830601329,4.0,2020,7,10,2010,1,1,2010,3,23,0.0
32071,20,95,6373,2.21,2,3,4.0,0,5,779412.0,2.0,2020.0,2.0,19.0,1,3.8624125048748117,3.8022081394209395,4.0,2021,3,30,2020,3,1,2020,7,28,1.0
32072,16,290,870,6.55,1,14,1.0,0,5,779415.0,2.0,2015.0,2.0,21.0,1,2.7067159780890733,2.0794415416798357,4.0,2020,7,25,2015,4,1,2015,8,7,0.0
32194,11,238,591,6.15,1,7,1.0,1,5,779412.0,2.0,2017.0,2.0,13.0,1,3.7787201581137255,3.2180755046974316,4.0,2020,6,10,2016,10,1,2016,12,21,0.0
32321,8,14,6429,5.77,1,1,1.0,2,5,779412.0,2.0,2015.0,1.6,6.0,1,2.700018029404946,2.064327903869788,4.0,2020,6,10,2016,8,1,2016,9,6,0.0
32372,61,232,6445,0.1,1,3,1.0,0,5,779412.0,2.0,2019.0,1.5,31.0,1,2.6932749155200555,2.580216829592325,4.0,2020,3,24,2019,11,1,2020,1,2,0.0
32475,12,71,6468,8.81,3,3,1.0,1,5,779415.0,2.0,2016.0,1.5,12.0,1,2.63834278867739,2.2617630984737906,4.0,2021,5,15,2016,5,1,2016,6,16,0.0
32538,68,271,6483,1.54,1,14,1.0,0,4,0.0,1.0,2014.0,2.4,6.0,1,2.8142103969306005,2.1016921506146558,4.0,2020,9,29,2015,10,1,2016,1,6,0.0
32617,20,95,6496,2.64,2,1,1.0,1,5,779412.0,2.0,2016.0,2.0,19.0,1,3.799525974201,3.490428515390098,4.0,2020,9,8,2016,8,1,2016,10,18,1.0
32623,20,95,6496,9.22,1,3,1.0,0,5,779412.0,2.0,2016.0,2.0,19.0,1,3.799525974201,3.449987545831587,4.0,2020,11,5,2017,8,1,2017,12,5,1.0
32660,2,349,6482,7.8,3,5,1.0,0,5,779415.0,2.0,2016.0,1.5,2.0,1,2.259677591982769,1.916922612182061,4.0,2021,5,24,2017,6,1,2017,7,6,0.0
32775,2,187,6518,3.37,1,1,4.0,1,5,779412.0,2.0,2019.0,2.0,2.0,1,3.0291670496402285,2.9601050959108397,4.0,2020,11,23,2019,3,1,2019,5,21,0.0
32835,44,170,6528,4.91,1,1,1.0,0,5,779416.0,3.0,2014.0,2.4,3.0,1,3.331847303527362,2.3978952727983707,4.0,2021,7,15,2015,2,1,2016,7,6,0.0
32922,2,134,6538,6.54,8,17,1.0,0,5,779415.0,2.0,2016.0,1.8,25.0,2,2.719978771967484,2.3398808777377424,4.0,2020,4,25,2016,9,1,2016,9,22,0.0
33339,16,290,669,14.0,8,1,2.0,1,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,1.9315214116032138,4.0,2020,8,24,2014,10,1,2014,12,4,0.0
33389,16,290,669,12.66,4,14,2.0,0,5,779415.0,2.0,2013.0,2.0,21.0,1,2.7587433154177283,1.9286186519452522,4.0,2020,5,13,2013,9,1,2013,12,2,0.0
33433,8,135,6571,6.96,1,3,2.0,0,5,779412.0,2.0,2017.0,1.4,6.0,1,2.150598735996164,1.5040773967762742,4.0,2021,6,3,2014,7,1,2014,7,30,0.0
33498,11,63,224,8.13,5,1,2.0,2,5,779412.0,2.0,2010.0,2.0,2.0,1,3.711130063048756,2.3589654264301534,4.0,2020,4,15,2010,7,1,2010,9,15,0.0
33504,11,63,224,10.36,3,1,2.0,1,5,779412.0,2.0,2010.0,2.0,2.0,1,3.711130063048756,2.2925347571405443,4.0,2020,6,18,2009,9,1,2010,4,1,0.0
33675,44,181,6644,12.63,6,1,2.0,0,5,779416.0,3.0,2013.0,3.6,21.0,1,3.8709926558701544,3.331489969237335,4.0,2021,6,29,2014,1,1,2014,12,15,1.0
33736,13,310,605,7.06,2,14,1.0,0,7,779416.0,2.0,2014.0,2.4,3.0,1,2.9801108926510342,1.9286186519452522,4.0,2021,7,19,2015,1,1,2015,6,24,0.0
33815,57,214,6656,2.76,5,17,1.0,0,7,779413.0,1.0,2016.0,2.0,6.0,1,2.3504224224082058,1.5851452198650557,4.0,2021,1,31,2015,12,1,2016,1,12,0.0
33846,8,219,6674,4.33,1,17,1.0,0,5,779412.0,2.0,2018.0,1.5,3.0,1,2.6019486702196644,2.2512917986064953,4.0,2020,8,5,2018,5,1,2018,7,30,0.0
33977,12,92,1040,10.66,5,7,2.0,1,5,779412.0,2.0,2010.0,2.0,22.0,1,3.0577676644734435,1.9430489167742813,4.0,2020,12,2,2009,12,1,2010,2,8,0.0
34275,17,592,6717,7.23,7,17,1.0,1,5,779413.0,1.0,2015.0,2.0,32.0,2,3.3666059368925363,2.1610215286722587,4.0,2020,12,23,2015,12,1,2015,12,31,0.0
34283,17,592,6717,7.47,1,17,1.0,0,5,779413.0,1.0,2015.0,2.0,23.0,2,3.3666059368925363,2.194999882314108,4.0,2021,3,14,2015,10,1,2016,3,18,0.0
34367,17,592,6717,11.54,1,17,1.0,0,5,779413.0,1.0,2015.0,2.0,32.0,2,3.3666059368925363,2.1041341542702074,4.0,2020,12,21,2016,1,1,2016,5,4,0.0
34526,2,114,6751,2.8,2,1,1.0,0,5,779415.0,3.0,2014.0,5.7,3.0,1,3.966511190712216,3.6838669122903918,4.0,2021,7,6,2016,4,1,2017,6,28,1.0
34615,2,10,744,0.71,1,15,4.0,0,5,779415.0,2.0,2017.0,1.5,2.0,1,2.280339484046726,2.1610215286722587,4.0,2020,7,9,2020,1,1,2020,1,19,0.0
34635,40,853,6766,11.72,2,20,2.0,3,5,779416.0,3.0,2013.0,3.6,13.0,1,3.8956903508072482,2.5257286443082556,4.0,2021,1,9,2012,12,1,2013,9,10,0.0
34778,18,175,381,15.28,5,1,2.0,0,5,779412.0,2.0,2013.0,2.0,13.0,1,3.921180943212912,2.970414465569701,4.0,2021,3,14,2013,1,1,2013,1,29,0.0
34924,3,194,1270,4.58,3,19,2.0,0,5,779416.0,2.0,2013.0,1.5,32.0,1,2.387844936944869,1.6486586255873816,4.0,2020,8,19,2013,12,1,2014,5,4,0.0
35274,2,230,6867,10.92,2,17,2.0,1,5,779415.0,2.0,2012.0,2.5,3.0,1,3.495901317131453,2.970414465569701,4.0,2020,4,4,2012,10,1,2013,12,23,0.0
35302,5,31,6872,9.78,6,3,2.0,0,7,779416.0,2.0,2013.0,2.4,3.0,1,3.4008639927609177,2.681021528714291,4.0,2020,7,30,2014,1,1,2014,1,27,0.0
35404,27,379,6888,5.85,2,1,1.0,0,5,779411.0,3.0,2017.0,3.0,13.0,1,4.707726774313183,4.248495242049359,4.0,2020,9,5,2017,1,1,2017,10,20,2.0
35454,20,160,6897,8.82,1,19,2.0,1,5,779412.0,3.0,2011.0,1.8,15.0,1,3.7727609380946383,2.517696472610991,4.0,2021,1,28,2012,2,1,2012,9,18,0.0
35464,20,160,6897,13.82,5,24,2.0,0,5,779412.0,3.0,2011.0,1.8,15.0,1,3.7727609380946383,2.451005098112319,4.0,2020,9,10,2011,7,1,2011,10,28,0.0
35507,38,85,6900,3.04,3,1,1.0,0,5,779421.0,2.0,2015.0,1.6,9.0,1,2.3504224224082058,1.791759469228055,4.0,2020,12,30,2015,11,1,2016,3,15,0.0
35517,20,228,6902,7.06,2,1,1.0,0,7,779412.0,2.0,2016.0,2.0,15.0,1,4.139955073474153,3.7513846594653333,4.0,2020,9,26,2016,11,1,2017,1,4,1.0
35698,28,87,544,2.76,1,1,2.0,1,5,779419.0,2.0,2012.0,2.0,3.0,1,2.989714201228428,2.1162555148025524,4.0,2021,1,31,2013,3,1,2013,4,25,0.0
35796,16,23,6953,1.86,5,15,1.0,0,5,779412.0,2.0,2018.0,2.5,3.0,1,3.043569602968151,2.8892600290434745,4.0,2020,1,14,2017,10,1,2019,1,8,0.0
35830,16,23,6953,4.8,1,19,1.0,0,5,779415.0,2.0,2018.0,2.5,3.0,1,3.043569602968151,2.6741486494265287,4.0,2021,1,29,2017,8,1,2018,9,27,0.0
35907,20,127,6963,2.19,4,7,1.0,0,5,779412.0,2.0,2018.0,2.0,19.0,1,3.585738695194423,3.288401887516811,4.0,2020,9,24,2018,7,1,2018,8,6,1.0
36408,8,663,7047,8.12,5,15,2.0,0,5,779412.0,2.0,2008.0,1.8,6.0,1,2.349468678892896,1.2178757094949273,4.0,2021,1,25,2013,8,1,2014,7,14,0.0
36550,12,71,86,8.39,5,19,1.0,0,5,779415.0,2.0,2016.0,1.5,11.0,1,2.7073833121145063,2.468099531471619,4.0,2020,9,9,2017,9,1,2018,4,28,0.0
36558,12,71,86,2.35,1,3,4.0,1,5,779415.0,2.0,2016.0,1.5,11.0,1,2.7073833121145063,2.5321082512722946,4.0,2020,12,29,2019,3,1,2019,4,16,0.0
36581,5,90,7036,14.47,2,12,2.0,1,5,779416.0,2.0,2012.0,2.4,3.0,1,3.202339856228101,1.9740810260220096,4.0,2020,7,24,2012,8,1,2012,10,19,0.0
36778,50,180,7086,7.65,5,19,1.0,2,5,779415.0,3.0,2016.0,2.5,5.0,1,3.393837027255863,2.6979998652487085,4.0,2021,4,21,2016,3,1,2016,5,5,0.0
36819,5,5,291,4.84,1,1,1.0,2,5,779416.0,2.0,2015.0,1.5,3.0,1,2.321406847234633,1.7227665977411035,4.0,2020,7,21,2016,4,1,2016,6,8,0.0
36878,20,209,7100,1.6,3,7,1.0,0,5,779412.0,2.0,2018.0,1.6,31.0,1,3.3971893602646164,3.0204248861443626,4.0,2020,7,10,2018,3,1,2018,7,12,0.0
36905,7,166,7105,9.25,1,5,2.0,0,5,779415.0,2.0,2014.0,2.5,20.0,1,3.4333418349887226,2.70805020110221,4.0,2020,12,4,2013,10,1,2014,11,3,0.0
36941,8,83,7111,5.67,1,1,1.0,1,5,779412.0,2.0,2016.0,2.0,32.0,1,3.380314170745731,2.884800712846709,4.0,2020,1,11,2016,3,1,2016,8,12,0.0
37060,20,95,7123,9.06,2,41,2.0,0,5,779412.0,2.0,2014.0,1.8,15.0,1,3.8133070324889884,3.079613757534693,4.0,2020,9,22,2013,11,1,2014,1,22,0.0
37134,43,110,1187,10.15,5,1,2.0,0,5,779417.0,2.0,2012.0,1.4,32.0,1,2.700018029404946,1.5260563034950492,4.0,2021,1,15,2013,3,1,2013,7,2,0.0
37143,20,255,7135,21.26,2,1,2.0,1,6,779412.0,3.0,2010.0,5.5,15.0,1,4.8346933442663405,3.0349529867072724,4.0,2020,5,2,2011,2,1,2011,12,16,0.0
37376,11,15,7145,8.91,7,1,1.0,0,5,779412.0,2.0,2014.0,2.5,2.0,1,3.8684890034044175,3.005682604407159,4.0,2021,3,31,2014,5,1,2014,7,4,0.0
37427,8,8,7166,8.43,2,1,2.0,0,5,779412.0,2.0,2008.0,1.6,6.0,1,2.1377104498038118,1.0296194171811581,4.0,2021,6,27,2008,11,1,2008,12,9,0.0
37908,18,175,7244,6.91,1,1,1.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,4.026422545736642,3.349904087274605,4.0,2021,6,5,2014,11,1,2015,1,16,1.0
38050,18,536,7274,0.48,3,28,4.0,0,5,779412.0,2.0,2020.0,2.0,13.0,1,3.6883793290722537,3.586292865338835,4.0,2020,10,8,2019,12,1,2020,1,21,1.0
38169,66,312,1300,7.63,1,3,1.0,0,5,779416.0,2.0,2014.0,2.0,3.0,1,3.3971893602646164,2.6741486494265287,4.0,2021,4,16,2015,1,1,2015,2,13,0.0
38264,19,26,7290,1.73,3,3,4.0,0,5,779413.0,1.0,2019.0,2.0,14.0,1,2.7067159780890733,2.6026896854443837,4.0,2021,3,10,2020,4,1,2020,4,30,0.0
38633,47,965,7360,4.16,1,19,1.0,0,5,779414.0,2.0,2016.0,1.6,3.0,1,2.563409711275944,1.9878743481543455,4.0,2021,1,26,2018,4,1,2018,5,21,0.0
38897,20,372,7422,3.94,1,1,1.0,1,5,779412.0,3.0,2016.0,1.6,7.0,1,3.3178157727231046,2.917770732084279,4.0,2021,2,24,2015,12,1,2016,4,27,0.0
39119,44,319,7451,8.13,2,4,2.0,0,5,779416.0,3.0,2015.0,3.0,13.0,3,4.110709916308365,3.461978853922014,4.0,2020,7,23,2015,3,1,2016,4,20,1.0
39276,3,137,1078,6.37,1,20,2.0,0,5,779416.0,2.0,2012.0,1.6,32.0,1,2.645465325910589,1.824549292051046,4.0,2020,7,11,2014,10,1,2014,11,12,0.0
39546,9,856,7525,11.07,2,4,1.0,1,5,779413.0,1.0,2013.0,2.0,6.0,1,2.349468678892896,1.091923300517313,4.0,2021,5,12,2013,8,1,2013,11,4,0.0
39550,26,1048,7508,8.22,2,19,1.0,0,5,779413.0,1.0,2017.0,1.0,18.0,2,3.0530573401732606,2.2823823856765264,4.0,2021,1,11,2018,11,1,2019,1,16,0.0
39553,26,1048,7508,5.07,1,19,1.0,0,5,779413.0,1.0,2017.0,1.0,18.0,2,3.0530573401732606,2.3589654264301534,4.0,2021,3,23,2018,1,1,2018,6,22,0.0
39582,26,1048,7508,6.36,1,17,1.0,1,5,779413.0,1.0,2017.0,1.0,18.0,2,3.0530573401732606,2.0412203288596382,4.0,2020,9,28,2017,10,1,2017,12,8,0.0
39638,7,57,7537,13.26,5,7,2.0,0,5,779415.0,2.0,2008.0,2.5,5.0,1,3.2180755046974316,1.8870696490323797,4.0,2020,10,19,2009,11,1,2009,12,3,0.0
39722,11,320,7546,6.77,5,7,2.0,0,4,779412.0,3.0,2013.0,2.0,31.0,1,4.085976312551584,2.8892600290434745,4.0,2020,12,3,2012,10,1,2013,4,9,0.0
39759,3,140,367,6.73,1,12,1.0,0,5,779416.0,2.0,2015.0,1.5,6.0,1,2.3683728335320486,1.7404661748405046,4.0,2020,9,21,2016,11,1,2016,12,8,0.0
39760,3,140,367,6.69,1,1,1.0,0,5,779416.0,2.0,2015.0,1.5,6.0,1,2.3683728335320486,1.6582280766035324,4.0,2020,8,29,2015,3,1,2015,7,31,0.0
39997,11,205,7616,4.43,1,1,1.0,1,5,779412.0,2.0,2017.0,2.0,31.0,1,3.4682327829983137,2.89591193827178,4.0,2020,12,16,2017,7,1,2018,1,25,0.0
40002,28,192,285,3.38,7,20,4.0,0,5,779419.0,2.0,2019.0,1.4,3.0,1,2.194999882314108,2.0149030205422647,4.0,2021,7,14,2018,10,1,2019,2,27,0.0
40144,57,214,7646,9.87,5,19,1.0,0,7,779413.0,1.0,2018.0,1.6,6.0,1,2.127040520479115,1.7047480922384253,4.0,2021,2,26,2018,11,1,2018,12,10,0.0
40153,20,118,7644,11.06,5,19,1.0,0,5,779412.0,2.0,2016.0,2.0,19.0,1,3.7796338173824005,3.3170908723651555,4.0,2021,7,16,2015,12,1,2016,3,1,1.0
40158,20,118,7644,4.03,1,1,1.0,0,5,779412.0,2.0,2016.0,2.0,19.0,1,3.7796338173824005,3.4005304926744517,4.0,2021,7,4,2016,8,1,2016,8,31,1.0
40242,8,11,426,5.26,2,1,1.0,0,5,779412.0,2.0,2016.0,1.8,7.0,1,3.234355395716587,2.747270914255491,4.0,2021,7,3,2016,11,1,2017,1,10,0.0
40549,8,32,553,5.76,2,1,1.0,1,7,779412.0,2.0,2017.0,2.0,31.0,1,3.6346872250305093,3.332204510175204,4.0,2020,9,17,2017,8,1,2017,8,29,1.0
40575,8,32,553,3.43,5,1,1.0,1,7,779412.0,2.0,2017.0,2.0,31.0,1,3.6346872250305093,3.292126286607793,4.0,2020,6,18,2018,6,1,2019,3,12,1.0
40588,6,452,7689,1.01,1,17,1.0,0,4,779413.0,1.0,2016.0,1.0,6.0,1,1.5454325824581878,1.0986122886681098,4.0,2021,1,25,2016,12,1,2017,6,26,0.0
40683,66,268,7704,8.4,5,1,2.0,1,5,779412.0,2.0,2011.0,3.0,3.0,1,4.074141854904581,2.3683728335320486,4.0,2020,12,19,2010,7,1,2010,10,29,0.0
40891,18,289,7725,4.81,1,17,1.0,0,5,779412.0,2.0,2014.0,2.0,13.0,1,4.041295341132285,3.3843902633457743,4.0,2021,7,6,2016,12,1,2018,1,16,1.0
41013,17,480,7751,9.84,1,19,1.0,0,5,779412.0,2.0,2015.0,1.5,10.0,2,3.1346242724206097,1.8718021769015913,4.0,2021,3,22,2015,5,1,2015,7,8,0.0
41014,17,480,7751,5.5,1,19,1.0,1,5,779412.0,2.0,2015.0,1.5,10.0,2,3.1346242724206097,1.9286186519452522,4.0,2021,3,26,2015,7,1,2015,10,14,0.0
41024,17,480,7751,4.23,1,19,1.0,0,5,779412.0,2.0,2015.0,1.5,10.0,2,3.1346242724206097,1.9286186519452522,4.0,2021,4,25,2015,4,1,2015,7,11,0.0
41300,45,125,7798,12.03,1,7,2.0,0,5,779412.0,2.0,2011.0,2.5,3.0,1,3.6402142821326553,2.6354795082673745,4.0,2020,4,20,2011,12,1,2011,12,29,0.0
41302,80,1087,7800,0.02,1,3,4.0,1,6,779412.0,2.0,2020.0,3.0,29.0,1,4.110545941560109,4.0943445622221,4.0,2020,11,22,2020,8,1,2020,10,31,2.0
41572,12,53,7855,2.71,2,14,1.0,0,5,779412.0,2.0,2019.0,2.0,25.0,2,3.2260500286162013,3.068052935133617,4.0,2020,6,17,2019,7,1,2019,9,10,0.0
41674,28,121,7875,2.61,4,15,1.0,0,5,779412.0,2.0,2017.0,1.4,6.0,1,1.8702625307159986,1.601405740736836,4.0,2020,4,20,2017,9,1,2018,1,31,0.0
41738,2,161,7890,7.52,1,1,1.0,1,5,779415.0,2.0,2015.0,2.7,4.0,1,3.6883793290722537,3.591817741270805,4.0,2020,8,28,2015,7,1,2015,8,19,1.0
41813,12,53,7898,9.86,2,1,2.0,0,5,779415.0,2.0,2012.0,2.4,22.0,1,3.2180755046974316,2.5877640352277083,4.0,2021,4,16,2012,7,1,2012,8,17,0.0
41825,12,53,7898,12.15,1,16,2.0,3,5,779415.0,2.0,2012.0,2.4,22.0,1,3.2180755046974316,2.451005098112319,4.0,2021,5,8,2012,3,1,2012,4,6,0.0
41900,9,111,7924,0.36,1,1,1.0,1,5,779412.0,2.0,2018.0,1.5,31.0,1,2.5572273113676265,2.2617630984737906,4.0,2020,7,29,2019,3,1,2019,4,1,0.0
41955,44,181,7933,3.78,4,1,1.0,0,5,779416.0,3.0,2018.0,2.0,13.0,1,4.007151350519723,3.871201010907891,4.0,2021,5,24,2018,4,1,2018,10,24,1.0
42283,18,300,1286,12.46,1,14,2.0,1,5,779412.0,3.0,2008.0,2.0,3.0,1,3.3945083935113587,1.9286186519452522,4.0,2020,3,3,2010,6,1,2010,9,8,0.0
42297,11,63,7975,10.46,5,1,2.0,0,5,779412.0,2.0,2009.0,2.0,2.0,1,3.5260663637080247,2.1258479144939915,4.0,2021,2,20,2009,4,1,2009,5,18,0.0
42394,23,56,882,5.54,1,5,1.0,0,5,779419.0,2.0,2017.0,1.8,3.0,1,2.7713379403381286,2.259677591982769,4.0,2020,8,1,2017,7,1,2017,12,28,0.0
42421,2,498,7984,12.02,1,1,1.0,0,7,779415.0,3.0,2015.0,3.5,3.0,1,4.411585436915426,4.4343818650078095,4.0,2020,10,28,2016,1,1,2016,3,17,2.0
42479,5,407,7998,1.77,1,1,1.0,1,6,779412.0,2.0,2018.0,1.3,3.0,1,2.808800104202353,2.424802725718295,4.0,2020,4,27,2018,1,1,2018,4,17,0.0
42759,11,359,8035,18.08,2,12,2.0,2,4,779412.0,3.0,2011.0,3.0,13.0,1,4.613138355637268,3.2457124788217606,4.0,2020,10,27,2011,5,1,2011,9,7,0.0
42798,33,1022,8042,6.79,6,12,3.0,0,5,779414.0,3.0,2013.0,2.0,5.0,1,3.1346242724206097,2.0412203288596382,4.0,2020,9,21,2012,12,1,2013,2,18,0.0
42800,8,489,8025,8.98,1,17,2.0,1,4,779412.0,3.0,2011.0,1.4,31.0,1,3.3386125064705343,2.1400661634962708,4.0,2020,7,25,2010,2,1,2010,6,8,0.0
42840,66,303,573,6.93,1,14,1.0,0,5,779416.0,2.0,2018.0,2.0,13.0,1,3.688629422858727,3.1135153092103742,4.0,2021,3,30,2018,10,1,2019,1,2,0.0
43128,7,402,961,2.77,7,70,1.0,0,5,779415.0,2.0,2017.0,1.5,5.0,1,2.5862591440482876,2.186051276738094,4.0,2020,4,25,2017,8,1,2018,4,23,0.0
43217,16,487,8130,5.41,1,17,1.0,0,5,779415.0,2.0,2014.0,2.0,3.0,1,2.8326249356838407,2.238579763018133,4.0,2020,12,18,2014,10,1,2014,10,30,0.0
43221,16,487,8130,6.21,3,20,2.0,0,5,779415.0,2.0,2014.0,2.0,3.0,1,2.8326249356838407,2.194999882314108,4.0,2020,11,6,2014,9,1,2014,10,16,0.0
43399,20,127,638,2.68,1,1,1.0,1,5,779412.0,2.0,2017.0,1.6,19.0,1,3.5139306516493947,3.1081632345985506,4.0,2020,7,12,2017,4,1,2017,7,6,0.0
43484,7,115,8181,18.38,5,17,2.0,3,5,779415.0,2.0,2009.0,1.6,6.0,1,2.259677591982769,0.9555114450274363,4.0,2020,11,4,2009,3,1,2009,3,30,0.0
43614,2,34,8191,7.8,1,5,1.0,1,7,779415.0,2.0,2015.0,2.0,3.0,1,3.4170707308184456,3.177220149599368,4.0,2020,7,25,2015,10,1,2015,11,24,0.0
43783,13,18,938,13.9,4,1,2.0,1,5,779416.0,2.0,2009.0,1.8,3.0,1,2.673458756332591,1.247032293786383,4.0,2021,1,23,2009,10,1,2009,10,15,0.0
43896,8,208,8198,2.1,1,3,1.0,0,5,779412.0,2.0,2019.0,1.4,16.0,1,2.792391349535961,2.5400259490090797,4.0,2021,4,15,2018,11,1,2019,1,30,0.0
44240,3,137,820,7.63,1,17,2.0,0,5,779416.0,2.0,2012.0,1.6,32.0,1,2.733717947850788,1.824549292051046,4.0,2020,6,4,2014,5,1,2014,6,19,0.0
45170,2,187,8411,6.46,1,4,2.0,0,5,779415.0,2.0,2013.0,2.5,3.0,1,3.2180755046974316,2.637627736805664,4.0,2021,2,1,2014,4,1,2014,6,27,0.0
45212,11,15,8425,8.59,2,1,2.0,1,5,779412.0,2.0,2010.0,2.4,20.0,1,3.9950765605634317,2.4849066497880004,4.0,2021,1,19,2010,6,1,2010,7,28,0.0
45279,84,1114,8438,4.04,8,4,1.0,0,7,779412.0,2.0,2019.0,1.5,12.0,1,2.4832385926873033,1.9430489167742813,4.0,2020,7,28,2018,7,1,2018,8,27,0.0
45293,12,53,8441,1.95,1,3,4.0,0,5,779415.0,2.0,2019.0,2.0,25.0,2,3.1432898379116057,2.9856819377004897,4.0,2021,4,7,2020,1,1,2020,4,27,0.0
45381,42,845,8466,12.86,5,1,3.0,1,2,779412.0,3.0,2017.0,2.7,21.0,1,4.298916727950875,2.753023566744941,4.0,2021,5,27,2006,11,1,2007,3,21,0.0
45519,8,11,1051,1.51,2,1,1.0,0,5,779412.0,2.0,2017.0,1.8,31.0,1,3.1480240838962494,2.7837759116303458,4.0,2020,4,21,2017,4,1,2017,5,27,0.0
46278,3,140,923,3.97,1,3,1.0,1,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4664031782234406,1.7900914121273581,4.0,2020,8,15,2016,9,1,2016,10,21,0.0
46281,3,140,923,7.49,1,3,1.0,0,5,779416.0,2.0,2015.0,1.5,3.0,1,2.4664031782234406,1.7884205679625405,4.0,2020,9,6,2016,6,1,2016,7,20,0.0
46306,6,91,8591,2.27,3,8,1.0,0,5,779413.0,1.0,2018.0,1.4,32.0,1,2.4832385926873033,2.066862759472976,4.0,2020,5,28,2018,4,1,2018,5,8,0.0
46456,33,120,366,16.83,1,17,1.0,0,5,779414.0,2.0,2015.0,1.2,3.0,1,2.783157673589016,1.8531680973566984,4.0,2020,8,4,2016,7,1,2016,9,14,0.0
46498,8,135,8601,8.38,5,7,2.0,0,5,779412.0,2.0,2011.0,1.4,3.0,1,2.458733775483977,1.5686159179138452,4.0,2020,12,22,2011,7,1,2011,8,15,0.0
46502,8,135,8601,5.0,7,45,2.0,0,5,779412.0,2.0,2011.0,1.4,3.0,1,2.458733775483977,1.667706820558076,4.0,2020,5,3,2011,7,1,2011,8,8,0.0
46595,30,227,8630,0.31,6,1,4.0,2,5,779418.0,3.0,2020.0,2.0,13.0,1,3.688629422858727,3.459466289786131,4.0,2021,3,28,2019,5,1,2019,9,10,1.0
46779,28,87,8681,6.17,2,3,1.0,0,5,779419.0,2.0,2015.0,2.0,3.0,1,2.8780742300857587,2.2669579153508947,4.0,2020,6,16,2015,10,1,2016,5,31,0.0
46918,12,71,233,7.64,5,17,2.0,0,5,779415.0,2.0,2012.0,1.8,22.0,1,2.7067159780890733,2.064327903869788,4.0,2020,6,27,2013,6,1,2013,9,27,0.0
47143,8,83,8730,8.42,1,19,1.0,0,4,779412.0,2.0,2013.0,3.0,23.0,1,3.5633162311385904,2.6796507265805123,4.0,2021,5,24,2013,8,1,2014,1,22,0.0
47149,51,173,8726,2.68,1,14,1.0,0,7,779413.0,1.0,2016.0,1.5,6.0,1,2.1138429683971687,1.601405740736836,4.0,2020,9,10,2017,7,1,2017,12,14,0.0
47166,2,187,1012,12.24,2,17,2.0,0,5,779415.0,2.0,2009.0,2.4,4.0,1,3.2457124788217606,2.2300144001592104,4.0,2020,8,15,2011,6,1,2011,8,10,0.0
