,carid,pushPrice,isTraded,predPrice,isCut,cutNum,cutPrice1,cutPrice2,cutPrice3,dFirstCutTime,dSecondCutTime,dThirdCutTime,dCutTime,dFirstCutPrice,dSecondCutPrice,dThirdCutPrice,dCutPrice,dTruePrice,pTruePrice,pFristCutPrice,pSecondCutPrice,pThirdCutPrice,pCutPrice,pFirstAllTime,pSecondAllTime
4597,17272,16.9,1,16.71244746901167,0,0,16.9,16.9,16.9,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.18755253098832725,0.01122232583444695,0.0,0.0,0.0,0.0,0.0,0.0
4598,61122,10.68,1,10.893964900264875,0,0,10.68,10.68,10.68,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,-0.2139649002648749,-0.019640681994456635,0.0,0.0,0.0,0.0,0.0,0.0
4599,55047,14.6,1,14.90191466610152,1,1,14.55,14.55,14.55,44.0,0.0,0.0,45,0.049999999999998934,0.0,0.0,0.049999999999998934,-0.3019146661015206,-0.020260125820496615,0.0034246575342465023,0.0,0.0,0.0034246575342465023,0.9777777777777777,0.0
4600,20751,13.28,1,12.920470480665792,1,1,13.18,13.18,13.18,23.0,0.0,0.0,39,0.09999999999999964,0.0,0.0,0.09999999999999964,0.35952951933420785,0.027826348883518467,0.007530120481927685,0.0,0.0,0.007530120481927685,0.5897435897435898,0.0
4601,33182,13.88,1,13.060050613854951,1,1,13.38,13.38,13.38,38.0,0.0,0.0,50,0.5,0.0,0.0,0.5,0.8199493861450495,0.06278301749268826,0.03602305475504323,0.0,0.0,0.03602305475504323,0.76,0.0
4602,20914,4.6,1,5.526609693981124,0,0,4.6,4.6,4.6,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.9266096939811241,-0.16766331354831676,0.0,0.0,0.0,0.0,0.0,0.0
4603,8761,1.98,1,2.024608606697942,0,0,1.98,1.98,1.98,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,-0.044608606697941866,-0.022033200170326638,0.0,0.0,0.0,0.0,0.0,0.0
4604,303,9.0,1,9.94201753287338,0,0,9.0,9.0,9.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,-0.9420175328733809,-0.09475114379537054,0.0,0.0,0.0,0.0,0.0,0.0
4605,11384,10.5,1,11.00167745091931,0,0,10.5,10.5,10.5,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-0.5016774509193098,-0.0456000871828313,0.0,0.0,0.0,0.0,0.0,0.0
4606,22599,6.38,1,6.490328639945109,0,0,6.38,6.38,6.38,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.11032863994510933,-0.01699892964835174,0.0,0.0,0.0,0.0,0.0,0.0
4607,7977,26.98,1,26.713659151576106,0,0,26.98,26.98,26.98,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.26634084842389427,0.009970212126786837,0.0,0.0,0.0,0.0,0.0,0.0
4608,64805,18.08,1,15.56990873257346,1,4,17.3799,16.8,16.0,22.0,13.0,23.0,72,0.7000999999999991,0.5798999999999985,0.8000000000000007,2.0799999999999983,2.5100912674265388,0.16121425697089878,0.038722345132743315,0.03336612983964226,0.04761904761904766,0.11504424778761053,0.3055555555555556,0.18055555555555555
4609,65765,1.68,1,2.179396155652226,0,0,1.68,1.68,1.68,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,-0.49939615565222595,-0.22914427666445622,0.0,0.0,0.0,0.0,0.0,0.0
4610,11892,6.28,1,6.836709999762339,0,0,6.28,6.28,6.28,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,-0.5567099997623384,-0.08142951796722268,0.0,0.0,0.0,0.0,0.0,0.0
4611,67435,16.8,1,18.910841976796267,0,0,16.8,16.8,16.8,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,-2.110841976796266,-0.11162072949402695,0.0,0.0,0.0,0.0,0.0,0.0
4612,43160,32.8,1,35.18051159208807,0,0,32.8,32.8,32.8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,-2.3805115920880695,-0.06766563316900245,0.0,0.0,0.0,0.0,0.0,0.0
4613,57917,8.6,1,8.70220718537191,1,3,8.38,8.18,8.08,4.0,8.0,22.0,60,0.21999999999999886,0.20000000000000107,0.09999999999999964,0.5199999999999996,-0.10220718537190976,-0.01174497264828586,0.025581395348837077,0.023866348448687475,0.012224938875305581,0.06046511627906972,0.06666666666666667,0.13333333333333333
4614,45018,4.5,1,5.135437351777228,0,0,4.5,4.5,4.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.6354373517772283,-0.12373578105423125,0.0,0.0,0.0,0.0,0.0,0.0
4615,13290,18.0,1,18.067865683306636,1,1,17.8,17.8,17.8,9.0,0.0,0.0,20,0.1999999999999993,0.0,0.0,0.1999999999999993,-0.06786568330663556,-0.0037561538532654916,0.011111111111111072,0.0,0.0,0.011111111111111072,0.45,0.0
4616,468,5.4,1,7.430099140342248,0,0,5.4,5.4,5.4,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,-2.030099140342248,-0.27322638661975335,0.0,0.0,0.0,0.0,0.0,0.0
4617,49470,5.75,1,6.061134452394093,1,1,5.25,5.25,5.25,40.0,0.0,0.0,56,0.5,0.0,0.0,0.5,-0.3111344523940929,-0.05133270922099371,0.08695652173913043,0.0,0.0,0.08695652173913043,0.7142857142857143,0.0
4618,51812,10.38,1,10.073635134348482,1,1,10.28,10.28,10.28,2.0,0.0,0.0,8,0.10000000000000142,0.0,0.0,0.10000000000000142,0.30636486565151877,0.0304125433932875,0.00963391136801555,0.0,0.0,0.00963391136801555,0.25,0.0
4619,35478,13.8,1,14.271884076990451,1,1,13.6,13.6,13.6,20.0,0.0,0.0,52,0.20000000000000107,0.0,0.0,0.20000000000000107,-0.47188407699045065,-0.03306389502919491,0.014492753623188482,0.0,0.0,0.014492753623188482,0.38461538461538464,0.0
4620,2544,2.8,1,2.286721263881384,1,2,2.75,2.55,2.55,4.0,3.0,0.0,18,0.04999999999999982,0.20000000000000018,0.0,0.25,0.513278736118616,0.22446056029032518,0.017857142857142794,0.0727272727272728,0.0,0.08928571428571429,0.2222222222222222,0.16666666666666666
4621,45562,15.98,1,14.76297460767209,1,5,15.8,14.6,13.98,12.0,127.0,68.0,239,0.17999999999999972,1.200000000000001,0.6199999999999992,2.0,1.2170253923279102,0.08243768106838312,0.011264080100125138,0.07594936708860765,0.042465753424657485,0.1251564455569462,0.0502092050209205,0.5313807531380753
4622,13847,3.5,1,3.8480999284846167,0,0,3.5,3.5,3.5,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.3480999284846167,-0.0904602102216453,0.0,0.0,0.0,0.0,0.0,0.0
4623,44143,20.5,1,19.303661534860993,1,1,18.9,18.9,18.9,2.0,0.0,0.0,19,1.6000000000000014,0.0,0.0,1.6000000000000014,1.1963384651390072,0.06197469132881904,0.07804878048780495,0.0,0.0,0.07804878048780495,0.10526315789473684,0.0
4624,25520,14.5,1,13.308463490724373,1,1,14.35,14.35,14.35,1.0,0.0,0.0,17,0.15000000000000036,0.0,0.0,0.15000000000000036,1.1915365092756272,0.08953223714413724,0.01034482758620692,0.0,0.0,0.01034482758620692,0.058823529411764705,0.0
4625,32187,26.3,1,24.601182923199005,1,1,26.0,26.0,26.0,15.0,0.0,0.0,179,0.3000000000000007,0.0,0.0,0.3000000000000007,1.6988170768009958,0.06905428418236771,0.011406844106463905,0.0,0.0,0.011406844106463905,0.08379888268156424,0.0
4626,21697,7.8,1,7.943519466348919,0,0,7.8,7.8,7.8,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,-0.143519466348919,-0.01806749098518731,0.0,0.0,0.0,0.0,0.0,0.0
4627,13709,17.9,1,16.92801001254194,0,0,17.9,17.9,17.9,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.9719899874580591,0.057419034295106926,0.0,0.0,0.0,0.0,0.0,0.0
4628,2225,6.5,1,6.554498944190778,0,0,6.5,6.5,6.5,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,-0.05449894419077772,-0.008314738419338656,0.0,0.0,0.0,0.0,0.0,0.0
4629,25560,3.5,1,4.336371931653407,0,0,3.5,3.5,3.5,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,-0.8363719316534066,-0.19287366140074336,0.0,0.0,0.0,0.0,0.0,0.0
4630,22517,32.5,1,31.123412037971043,1,1,29.98,29.98,29.98,18.0,0.0,0.0,22,2.5199999999999996,0.0,0.0,2.5199999999999996,1.3765879620289567,0.04422998225096587,0.07753846153846153,0.0,0.0,0.07753846153846153,0.8181818181818182,0.0
4631,48735,2.58,1,3.1860675450690055,0,0,2.58,2.58,2.58,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.6060675450690054,-0.1902243240282211,0.0,0.0,0.0,0.0,0.0,0.0
4632,5002,13.0,1,13.081391007639349,0,0,13.0,13.0,13.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,-0.0813910076393487,-0.006221892426563619,0.0,0.0,0.0,0.0,0.0,0.0
4633,64346,23.0,1,20.427139216714906,1,1,21.98,21.98,21.98,22.0,0.0,0.0,23,1.0199999999999996,0.0,0.0,1.0199999999999996,2.572860783285094,0.12595306449861565,0.044347826086956504,0.0,0.0,0.044347826086956504,0.9565217391304348,0.0
4634,24219,6.75,1,6.787449209613148,1,1,6.6,6.6,6.6,17.0,0.0,0.0,17,0.15000000000000036,0.0,0.0,0.15000000000000036,-0.037449209613147794,-0.005517420234999036,0.022222222222222275,0.0,0.0,0.022222222222222275,1.0,0.0
4635,71024,14.68,1,15.710867152920375,1,1,15.8,15.8,15.8,9.0,0.0,0.0,13,-1.120000000000001,0.0,0.0,-1.120000000000001,-1.0308671529203757,-0.06561491118768423,-0.07629427792915539,0.0,0.0,-0.07629427792915539,0.6923076923076923,0.0
4636,10944,23.2,1,25.6490738251321,0,0,23.2,23.2,23.2,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,-2.4490738251321,-0.09548390876914974,0.0,0.0,0.0,0.0,0.0,0.0
4637,33076,9.98,1,10.677060015670962,0,0,9.98,9.98,9.98,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-0.6970600156709619,-0.0652857635573717,0.0,0.0,0.0,0.0,0.0,0.0
4638,2237,4.88,1,4.95004807251316,1,1,4.58,4.58,4.58,2.0,0.0,0.0,13,0.2999999999999998,0.0,0.0,0.2999999999999998,-0.07004807251315981,-0.014150988331229703,0.06147540983606554,0.0,0.0,0.06147540983606554,0.15384615384615385,0.0
4639,7213,42.8,1,41.7497171731818,0,0,42.8,42.8,42.8,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,1.0502828268181972,0.025156645312386764,0.0,0.0,0.0,0.0,0.0,0.0
4640,24439,10.8,1,10.585204709563657,0,0,10.8,10.8,10.8,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.21479529043634393,0.020292029897379115,0.0,0.0,0.0,0.0,0.0,0.0
4641,70413,24.38,1,23.566107041109092,0,0,24.38,24.38,24.38,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.8138929588909072,0.03453658924111392,0.0,0.0,0.0,0.0,0.0,0.0
4642,2845,6.38,1,5.92594285614195,0,0,6.38,6.38,6.38,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.4540571438580496,0.07662192411920435,0.0,0.0,0.0,0.0,0.0,0.0
4643,61680,5.59,1,5.775120774157129,0,0,5.59,5.59,5.59,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,-0.18512077415712902,-0.03205487493621242,0.0,0.0,0.0,0.0,0.0,0.0
4644,32984,17.5,1,27.726363021750696,0,0,17.5,17.5,17.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-10.226363021750696,-0.36883175098473425,0.0,0.0,0.0,0.0,0.0,0.0
4645,157,2.35,1,2.5129313364208983,0,0,2.35,2.35,2.35,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,-0.1629313364208982,-0.06483716210605141,0.0,0.0,0.0,0.0,0.0,0.0
4646,71196,24.8,1,25.052942606011865,0,0,24.8,24.8,24.8,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,-0.2529426060118638,-0.01009632321399108,0.0,0.0,0.0,0.0,0.0,0.0
4647,23130,7.7,1,6.930823555026069,1,1,7.1,7.1,7.1,4.0,0.0,0.0,46,0.6000000000000005,0.0,0.0,0.6000000000000005,0.7691764449739313,0.11097908334661656,0.07792207792207799,0.0,0.0,0.07792207792207799,0.08695652173913043,0.0
4648,40845,7.3,1,8.032137131538795,1,2,7.0,6.8,6.8,46.0,9.0,0.0,89,0.2999999999999998,0.20000000000000018,0.0,0.5,-0.7321371315387948,-0.09115097508283354,0.04109589041095888,0.0285714285714286,0.0,0.0684931506849315,0.5168539325842697,0.10112359550561797
4649,12651,25.8,1,25.664685688689715,0,0,25.8,25.8,25.8,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.13531431131028526,0.005272393083306589,0.0,0.0,0.0,0.0,0.0,0.0
4650,16698,6.3,1,5.97881325303642,1,2,5.9899,5.88,5.88,2.0,6.0,0.0,35,0.31010000000000026,0.10989999999999966,0.0,0.41999999999999993,0.32118674696357985,0.05372081939513011,0.049222222222222264,0.01834755171204856,0.0,0.06666666666666665,0.05714285714285714,0.17142857142857143
4651,2023,10.8,1,11.312050856975407,0,0,10.8,10.8,10.8,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,-0.5120508569754065,-0.04526596135833831,0.0,0.0,0.0,0.0,0.0,0.0
4652,6207,14.5,1,15.326964276223045,1,1,13.8,13.8,13.8,66.0,0.0,0.0,76,0.6999999999999993,0.0,0.0,0.6999999999999993,-0.8269642762230447,-0.05395486420660137,0.04827586206896547,0.0,0.0,0.04827586206896547,0.868421052631579,0.0
4653,73172,3.68,1,5.756240043839041,0,0,3.68,3.68,3.68,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-2.0762400438390407,-0.36069379109046373,0.0,0.0,0.0,0.0,0.0,0.0
4654,31860,6.12,1,6.599264968975487,0,0,6.12,6.12,6.12,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,-0.4792649689754871,-0.07262399240348903,0.0,0.0,0.0,0.0,0.0,0.0
4655,28162,7.98,1,8.219452503926048,1,1,7.8,7.8,7.8,18.0,0.0,0.0,44,0.1800000000000006,0.0,0.0,0.1800000000000006,-0.23945250392604756,-0.02913241530523746,0.022556390977443684,0.0,0.0,0.022556390977443684,0.4090909090909091,0.0
4656,3760,10.5,1,11.040266501245924,0,0,10.5,10.5,10.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.5402665012459238,-0.04893600178808666,0.0,0.0,0.0,0.0,0.0,0.0
4657,55544,19.6,1,19.69660859907618,0,0,19.6,19.6,19.6,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,-0.09660859907617692,-0.004904834179459102,0.0,0.0,0.0,0.0,0.0,0.0
4658,22181,2.73,1,2.497305363314497,0,0,2.73,2.73,2.73,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.23269463668550294,0.09317828732673035,0.0,0.0,0.0,0.0,0.0,0.0
4659,40603,53.8,1,53.87538329697174,1,1,52.8,52.8,52.8,7.0,0.0,0.0,41,1.0,0.0,0.0,1.0,-0.07538329697174362,-0.0013992159750625998,0.01858736059479554,0.0,0.0,0.01858736059479554,0.17073170731707318,0.0
4660,1080,5.98,1,5.392814587490139,1,1,5.25,5.25,5.25,10.0,0.0,0.0,11,0.7300000000000004,0.0,0.0,0.7300000000000004,0.5871854125098617,0.10888292244869162,0.12207357859531778,0.0,0.0,0.12207357859531778,0.9090909090909091,0.0
4661,54153,29.5,1,26.746603178324065,0,0,29.5,29.5,29.5,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2.753396821675935,0.10294379451919852,0.0,0.0,0.0,0.0,0.0,0.0
4662,23537,2.4,1,2.4329914374434485,0,0,2.4,2.4,2.4,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.03299143744344857,-0.013560030230979967,0.0,0.0,0.0,0.0,0.0,0.0
4663,24005,17.5,1,16.51433603019958,0,0,17.5,17.5,17.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.9856639698004201,0.059685352653473175,0.0,0.0,0.0,0.0,0.0,0.0
4664,12087,3.66,1,4.462553462076368,0,0,3.66,3.66,3.66,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,-0.8025534620763679,-0.17984175851261403,0.0,0.0,0.0,0.0,0.0,0.0
4665,69767,4.0,1,6.398293110627773,0,0,4.0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-2.3982931106277734,-0.3748332671168394,0.0,0.0,0.0,0.0,1.0,1.0
4666,4602,18.2,1,20.99948704300899,0,0,18.2,18.2,18.2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-2.799487043008991,-0.13331216316262248,0.0,0.0,0.0,0.0,0.0,0.0
4667,29844,29.8,1,30.919842962961617,0,0,29.8,29.8,29.8,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,-1.1198429629616165,-0.03621761482757394,0.0,0.0,0.0,0.0,0.0,0.0
4668,25277,19.8,1,28.00304327569333,1,6,19.2,18.8,18.5,3.0,9.0,19.0,37,0.6000000000000014,0.3999999999999986,0.3000000000000007,1.3000000000000007,-8.203043275693329,-0.29293399274262377,0.030303030303030373,0.02083333333333326,0.015957446808510675,0.06565656565656569,0.08108108108108109,0.24324324324324326
4669,70067,26.99,1,27.047698199890355,0,0,26.99,26.99,26.99,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,-0.05769819989035696,-0.002133201851926566,0.0,0.0,0.0,0.0,0.0,0.0
4670,39905,4.88,1,4.904495368121499,0,0,4.88,4.88,4.88,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.02449536812149944,-0.004994472679231332,0.0,0.0,0.0,0.0,0.0,0.0
4671,19451,0.98,1,0.6772853185547238,1,2,0.55,0.88,0.88,5.0,3.0,0.0,42,0.42999999999999994,-0.32999999999999996,0.0,0.42999999999999994,0.30271468144527613,0.4469529652454989,0.43877551020408156,-0.5999999999999999,0.0,0.43877551020408156,0.11904761904761904,0.07142857142857142
4672,27896,12.58,1,10.830957937370718,1,3,12.0,10.88,11.0,2.0,29.0,2.0,48,0.5800000000000001,1.1199999999999992,-0.11999999999999922,1.6999999999999993,1.7490420626292824,0.1614854450310859,0.04610492845786964,0.09333333333333327,-0.01102941176470581,0.1351351351351351,0.041666666666666664,0.6041666666666666
4673,60661,9.8,1,9.69400344204904,0,0,9.8,9.8,9.8,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.10599655795096119,0.0109342397683899,0.0,0.0,0.0,0.0,0.0,0.0
4674,1692,0.95,1,0.8008060898172524,0,0,0.95,0.95,0.95,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.14919391018274752,0.18630466486186967,0.0,0.0,0.0,0.0,0.0,0.0
4675,1168,3.0,1,3.1053297084575577,0,0,3.0,3.0,3.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,-0.10532970845755774,-0.0339190096854082,0.0,0.0,0.0,0.0,0.0,0.0
4676,38083,15.5,1,18.182858252420587,0,0,15.5,15.5,15.5,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-2.682858252420587,-0.1475487635209075,0.0,0.0,0.0,0.0,0.0,0.0
4677,63973,23.2,1,25.13079761502393,0,0,23.2,23.2,23.2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-1.9307976150239305,-0.07682993769643201,0.0,0.0,0.0,0.0,0.0,0.0
4678,18742,10.3,1,10.54531902432638,0,0,10.3,10.3,10.3,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,-0.24531902432637942,-0.02326330988758778,0.0,0.0,0.0,0.0,0.0,0.0
4679,3590,8.88,1,9.12305968762833,1,1,8.45,8.45,8.45,26.0,0.0,0.0,29,0.4300000000000015,0.0,0.0,0.4300000000000015,-0.24305968762832997,-0.026642343243455945,0.04842342342342359,0.0,0.0,0.04842342342342359,0.896551724137931,0.0
4680,33355,6.5,1,6.433032363748485,0,0,6.5,6.5,6.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.06696763625151458,0.010409964145197147,0.0,0.0,0.0,0.0,0.0,0.0
4681,33815,3.98,1,3.9380760432265784,1,1,3.88,3.88,3.88,5.0,0.0,0.0,26,0.10000000000000009,0.0,0.0,0.10000000000000009,0.041923956773421533,0.01064579665634695,0.02512562814070354,0.0,0.0,0.02512562814070354,0.19230769230769232,0.0
4682,62186,7.18,1,7.089300455084645,0,0,7.18,7.18,7.18,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.09069954491535448,0.012793863864283283,0.0,0.0,0.0,0.0,0.0,0.0
4683,51167,15.2,1,15.287002093763036,1,1,14.8,14.8,14.8,4.0,0.0,0.0,11,0.3999999999999986,0.0,0.0,0.3999999999999986,-0.08700209376303647,-0.005691246277681389,0.02631578947368412,0.0,0.0,0.02631578947368412,0.36363636363636365,0.0
4684,1107,7.54,1,9.138499555461808,0,0,7.54,7.54,7.54,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,-1.5984995554618076,-0.1749192573420253,0.0,0.0,0.0,0.0,0.0,0.0
4685,62319,7.3,1,7.128618069289166,0,0,7.3,7.3,7.3,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.17138193071083396,0.024041396108618204,0.0,0.0,0.0,0.0,0.0,0.0
4686,8097,10.38,1,10.889181531244095,1,1,10.28,10.28,10.28,15.0,0.0,0.0,27,0.10000000000000142,0.0,0.0,0.10000000000000142,-0.5091815312440939,-0.04676031249760235,0.00963391136801555,0.0,0.0,0.00963391136801555,0.5555555555555556,0.0
4687,19233,37.5,1,36.247665656805225,1,1,37.0,37.0,37.0,6.0,0.0,0.0,13,0.5,0.0,0.0,0.5,1.252334343194775,0.03454937912559505,0.013333333333333334,0.0,0.0,0.013333333333333334,0.46153846153846156,0.0
4688,37036,20.88,1,20.84759022261425,1,1,19.98,19.98,19.98,55.0,0.0,0.0,62,0.8999999999999986,0.0,0.0,0.8999999999999986,0.03240977738574813,0.0015546054503024474,0.043103448275862,0.0,0.0,0.043103448275862,0.8870967741935484,0.0
4689,9343,10.6,1,9.34119231444997,1,1,9.8,9.8,9.8,21.0,0.0,0.0,77,0.7999999999999989,0.0,0.0,0.7999999999999989,1.25880768555003,0.13475878058979365,0.07547169811320745,0.0,0.0,0.07547169811320745,0.2727272727272727,0.0
4690,44499,1.5,1,1.839939618482119,1,1,1.16,1.16,1.16,3.0,0.0,0.0,10,0.3400000000000001,0.0,0.0,0.3400000000000001,-0.33993961848211907,-0.18475585560930333,0.2266666666666667,0.0,0.0,0.2266666666666667,0.3,0.0
4691,25457,23.9,1,28.418190911430603,0,0,23.9,23.9,23.9,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-4.5181909114306045,-0.15898939258702988,0.0,0.0,0.0,0.0,0.0,0.0
4692,11714,5.5,1,6.302769967748067,0,0,5.5,5.5,5.5,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-0.8027699677480671,-0.12736780365711028,0.0,0.0,0.0,0.0,0.0,0.0
4693,8635,9.5,1,10.00187683639858,1,4,9.28,9.08,7.9,4.0,3.0,6.0,16,0.22000000000000064,0.1999999999999993,1.1799999999999997,1.5999999999999996,-0.5018768363985799,-0.0501782660002533,0.023157894736842172,0.02155172413793096,0.12995594713656383,0.16842105263157892,0.25,0.1875
4694,1479,5.4,1,7.779249566409938,0,0,5.4,5.4,5.4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-2.3792495664099373,-0.30584564052081725,0.0,0.0,0.0,0.0,0.0,0.0
4695,19030,14.78,1,14.414631739621752,1,2,14.65,14.4,14.4,3.0,4.0,0.0,21,0.129999999999999,0.25,0.0,0.379999999999999,0.3653682603782471,0.025347040908020767,0.008795669824086536,0.017064846416382253,0.0,0.025710419485791544,0.14285714285714285,0.19047619047619047
4696,6844,19.22,1,18.738252335559864,0,0,19.22,19.22,19.22,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.4817476644401353,0.02570931673952941,0.0,0.0,0.0,0.0,0.0,0.0
4697,2671,4.8,1,4.996264575348058,0,0,4.8,4.8,4.8,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,-0.1962645753480583,-0.03928226225577451,0.0,0.0,0.0,0.0,0.0,0.0
4698,40348,2.78,1,3.3665092999229254,0,0,2.78,2.78,2.78,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,-0.5865092999229256,-0.17421882658585064,0.0,0.0,0.0,0.0,0.0,0.0
4699,67136,12.58,1,12.31998125164947,0,0,12.58,12.58,12.58,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.2600187483505305,0.021105450003482573,0.0,0.0,0.0,0.0,0.0,0.0
4700,56409,29.6,1,30.385562285969897,0,0,29.6,29.6,29.6,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,-0.7855622859698954,-0.025853142968909865,0.0,0.0,0.0,0.0,0.0,0.0
4701,29385,28.5,1,30.337427105822627,1,1,28.3,28.3,28.3,9.0,0.0,0.0,76,0.1999999999999993,0.0,0.0,0.1999999999999993,-1.837427105822627,-0.06056634596643075,0.007017543859649098,0.0,0.0,0.007017543859649098,0.11842105263157894,0.0
4702,20639,11.5,1,12.296234159786962,0,0,11.5,11.5,11.5,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,-0.7962341597869624,-0.06475431009527534,0.0,0.0,0.0,0.0,0.0,0.0
4703,33071,1.35,1,1.5290473581711344,0,0,1.35,1.35,1.35,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,-0.17904735817113426,-0.11709732678606471,0.0,0.0,0.0,0.0,0.0,0.0
4704,4014,4.98,1,5.19931370129489,0,0,4.98,4.98,4.98,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,-0.21931370129488936,-0.042181278894610506,0.0,0.0,0.0,0.0,0.0,0.0
4705,36927,20.6,1,20.102894765498352,0,0,20.6,20.6,20.6,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.49710523450164956,0.02472804241878676,0.0,0.0,0.0,0.0,0.0,0.0
4706,43768,9.28,1,9.44892018145421,1,3,8.9799,8.95,8.88,2.0,4.0,6.0,13,0.3000999999999987,0.02990000000000137,0.06999999999999851,0.3999999999999986,-0.16892018145420984,-0.01787719424128024,0.03233836206896538,0.003329658459448476,0.007821229050279163,0.04310344827586192,0.15384615384615385,0.3076923076923077
4707,58767,13.8,1,12.434280735395754,0,0,13.8,13.8,13.8,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,1.3657192646042464,0.10983500321949091,0.0,0.0,0.0,0.0,0.0,0.0
4708,40254,4.3,1,4.468841980491914,0,0,4.3,4.3,4.3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.1688419804919139,-0.03778204313980429,0.0,0.0,0.0,0.0,0.0,0.0
4709,1422,5.2,1,5.579093933867038,0,0,5.2,5.2,5.2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.37909393386703805,-0.06794901436697565,0.0,0.0,0.0,0.0,0.0,0.0
4710,50328,4.6,1,5.374518319869091,0,0,4.6,4.6,4.6,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,-0.7745183198690917,-0.14410934594934208,0.0,0.0,0.0,0.0,0.0,0.0
4711,55695,12.98,1,11.05125049917261,1,1,12.68,12.68,12.68,10.0,0.0,0.0,15,0.3000000000000007,0.0,0.0,0.3000000000000007,1.92874950082739,0.1745277152998923,0.02311248073959944,0.0,0.0,0.02311248073959944,0.6666666666666666,0.0
